siteID,namedLocation,collectDate,eventID,sampleID,samplerType,towsTrapsVolume,taxonID,nauplii,zooMinimumLength,zooMaximumLength,zooWidth,adjCountPerBottle,aquaticSiteType,countPerL,mean_body_length,max_body_length
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,CYCSP,N,0.4,0.5,,300,lake,12.5,0.45,0.5
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,ASPSP4,N,0.55,0.55,0.32,30,lake,1.25,0.55,0.55
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,POLSP20,N,0.08,0.1,0.08,1290,lake,53.75,0.09,0.1
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,KERCOC,N,0.1,0.1,0.05,3180,lake,132.5,0.1,0.1
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,CONUNI,N,0.08,0.08,0.06,150,lake,6.25,0.08,0.08
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,PLOLEN,N,0.14,0.14,0.12,30,lake,1.25,0.14,0.14
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,BOSLON,N,0.2,0.3,,60,lake,2.5,0.25,0.3
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,KERTAU,N,0.1,0.1,0.05,3240,lake,135.0,0.1,0.1
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,CALSP1,N,0.5,0.5,,30,lake,1.25,0.5,0.5
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,ASCSP1,N,0.08,0.08,0.06,510,lake,21.25,0.08,0.08
CRAM,CRAM.AOS.littoral2,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.SCHINDLER.3,Schindler-Patalas,24.0,GASSP6,N,0.08,0.13,0.095,120,lake,5.0,0.10500000000000001,0.13
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,MESEDA,N,1.5,1.5,,40,lake,0.0353513035793194,1.5,1.5
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,CHASP13,N,5.0,9.0,,400,lake,0.3535130357931949,7.0,9.0
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,KERCOC,N,0.1,0.1,0.05,5240,lake,4.631020768890853,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,KELLON,N,0.13,0.13,0.05,40,lake,0.0353513035793194,0.13,0.13
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,LECSP1,N,0.07,0.07,0.05,40,lake,0.0353513035793194,0.07,0.07
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,POLSP20,N,0.08,0.1,0.08,680,lake,0.6009721608484313,0.09,0.1
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,DAPSP1,N,1.2,1.5,,80,lake,0.0707026071586389,1.35,1.5
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,CYCSP,N,0.4,0.8,,2200,lake,1.944321696862572,0.6000000000000001,0.8
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,ASCSP1,N,0.08,0.08,0.08,80,lake,0.0707026071586389,0.08,0.08
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,CALSP1,N,0.8,1.0,,120,lake,0.1060539107379584,0.9,1.0
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,ASPSP4,N,0.6,0.6,0.3,40,lake,0.0353513035793194,0.6,0.6
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,CONUNI,N,0.15,0.15,0.05,360,lake,0.3181617322138754,0.15,0.15
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,KERTAU,N,0.1,0.1,0.05,2320,lake,2.05037560760053,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,DIASP10,N,0.4,0.6,,80,lake,0.0707026071586389,0.5,0.6
CRAM,CRAM.AOS.buoy.c1,2022-09-26T15:56:00Z,CRAM.20220926,CRAM.20220926.TOWNET.1,tow net,1131.5,BOSLON,N,0.2,0.3,,1400,lake,1.237295625276182,0.25,0.3
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,FILLON,N,0.17,0.17,0.08,1875,lake,1.5108783239323127,0.17,0.17
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,CHASP13,N,5.0,5.0,,25,lake,0.0201450443190975,5.0,5.0
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,HOLGIB,N,0.6,0.6,,25,lake,0.0201450443190975,0.6,0.6
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,KERTAU,N,0.12,0.12,0.06,75,lake,0.0604351329572925,0.12,0.12
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,KERTES,N,0.12,0.14,0.07,1375,lake,1.1079774375503626,0.13,0.14
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,LEPMIN,N,0.6,1.0,,850,lake,0.684931506849315,0.8,1.0
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,POLSP20,N,0.1,0.1,0.09,450,lake,0.362610797743755,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,KELLON,N,0.15,0.15,0.05,150,lake,0.120870265914585,0.15,0.15
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,KERCOC,N,0.1,0.1,0.05,2475,lake,1.994359387590653,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,CONUNI,N,0.2,0.2,0.08,75,lake,0.0604351329572925,0.2,0.2
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,CYCSP1,N,0.4,0.8,,325,lake,0.2618855761482675,0.6000000000000001,0.8
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,TESSP2,N,0.08,0.12,0.08,925,lake,0.7453666398066076,0.1,0.12
CRAM,CRAM.AOS.buoy.c1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.TOWNET.1,tow net,1241.0,MESEDA,N,1.0,1.2,,225,lake,0.1813053988718775,1.1,1.2
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,SYNSP8,N,0.12,0.12,0.1,2,lake,0.0833333333333333,0.12,0.12
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,GASSP6,N,0.08,0.1,0.06,14,lake,0.5833333333333334,0.09,0.1
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,HOLGIB,N,0.4,0.4,,6,lake,0.25,0.4,0.4
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,POLSP20,N,0.09,0.1,0.075,36,lake,1.5,0.095,0.1
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,TROPRA1,N,0.5,0.5,,12,lake,0.5,0.5,0.5
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,KERCOC,N,0.1,0.12,0.055,184,lake,7.666666666666667,0.11,0.12
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,CHYSPH,N,0.2,0.2,,2,lake,0.0833333333333333,0.2,0.2
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,BOSLON,N,0.2,0.3,,36,lake,1.5,0.25,0.3
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,TESSP2,N,0.1,0.12,0.09,16,lake,0.6666666666666666,0.11,0.12
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,KERTAU,N,0.12,0.12,0.07,176,lake,7.333333333333333,0.12,0.12
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,LEPMIN,N,0.6,0.8,,66,lake,2.75,0.7,0.8
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,KELLON,N,0.15,0.15,0.06,2,lake,0.0833333333333333,0.15,0.15
CRAM,CRAM.AOS.littoral2,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.3,Schindler-Patalas,24.0,CONUNI,N,0.12,0.15,0.065,20,lake,0.8333333333333334,0.135,0.15
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,POLSP20,N,0.08,0.15,0.105,44,lake,1.8333333333333333,0.11499999999999999,0.15
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,KERCOC,N,0.1,0.1,0.05,274,lake,11.416666666666666,0.1,0.1
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,BOSLON,N,0.2,0.3,,12,lake,0.5,0.25,0.3
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,CYCSP1,N,0.4,0.4,,2,lake,0.0833333333333333,0.4,0.4
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,GASSP6,N,0.1,0.1,0.08,4,lake,0.1666666666666666,0.1,0.1
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,TESSP2,N,0.05,0.12,0.077,16,lake,0.6666666666666666,0.08499999999999999,0.12
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,KERTAU,N,0.12,0.12,0.06,204,lake,8.5,0.12,0.12
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,KELLON,N,0.15,0.15,0.05,16,lake,0.6666666666666666,0.15,0.15
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,TROPRA1,N,0.5,0.6,,44,lake,1.8333333333333333,0.55,0.6
CRAM,CRAM.AOS.littoral1,2023-05-22T16:17:00Z,CRAM.20230522,CRAM.20230522.SCHINDLER.2,Schindler-Patalas,24.0,LEPMIN,N,0.6,1.0,,30,lake,1.25,0.8,1.0
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,FILLON,N,0.15,0.15,0.08,50,lake,0.040290088638195,0.15,0.15
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,TESSP2,N,0.1,0.1,0.09,1250,lake,1.0072522159548751,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,HOLGIB,N,0.6,1.3,,100,lake,0.08058017727639,0.95,1.3
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,LEPMIN,N,0.7,1.0,,1275,lake,1.0273972602739727,0.85,1.0
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,KELLON,N,0.1,0.15,0.055,400,lake,0.32232070910556,0.125,0.15
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,CYCSP1,N,0.6,0.8,,150,lake,0.120870265914585,0.7,0.8
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,KERTAU,N,0.12,0.12,0.06,75,lake,0.0604351329572925,0.12,0.12
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,GASSP6,N,0.1,0.1,0.08,425,lake,0.3424657534246575,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,ASCSP1,N,0.1,0.1,0.05,125,lake,0.1007252215954875,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,ASPSP4,N,0.4,0.5,0.3,75,lake,0.0604351329572925,0.45,0.5
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,POLSP20,N,0.1,0.1,0.08,1275,lake,1.0273972602739727,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,CHASP13,N,3.5,5.5,,150,lake,0.120870265914585,4.5,5.5
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,BOSLON,N,0.2,0.2,,50,lake,0.040290088638195,0.2,0.2
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,TRIMUL,N,0.18,0.18,0.08,225,lake,0.1813053988718775,0.18,0.18
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,DIASP10,N,0.5,0.6,,75,lake,0.0604351329572925,0.55,0.6
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,MESEDA,N,1.0,1.2,,100,lake,0.08058017727639,1.1,1.2
CRAM,CRAM.AOS.buoy.c1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.TOWNET.1,tow net,1241.0,KERCOC,N,0.1,0.12,0.055,1375,lake,1.1079774375503626,0.11,0.12
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,KERCOC,N,0.1,0.1,0.06,621,lake,25.875,0.1,0.1
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,TRIMUL,N,0.12,0.17,0.085,18,lake,0.75,0.14500000000000002,0.17
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,LECMIR,N,0.1,0.1,0.08,3,lake,0.125,0.1,0.1
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,ASPSP4,N,0.35,0.55,0.283,54,lake,2.25,0.45,0.55
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,PLOLEN,N,0.1,0.12,0.065,51,lake,2.125,0.11,0.12
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,GASSTY,N,0.12,0.12,0.1,18,lake,0.75,0.12,0.12
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,CONUNI,N,0.06,0.15,0.075,36,lake,1.5,0.105,0.15
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,BOSLON,N,0.2,0.3,,102,lake,4.25,0.25,0.3
CRAM,CRAM.AOS.littoral2,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.3,Schindler-Patalas,24.0,POLSP20,N,0.08,0.1,0.07,336,lake,14.0,0.09,0.1
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,KERCOC,N,0.1,0.12,0.06,300,lake,12.5,0.11,0.12
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,TRIMUL,N,0.15,0.15,0.08,45,lake,1.875,0.15,0.15
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,TESSP2,N,0.1,0.1,0.1,5,lake,0.2083333333333333,0.1,0.1
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,LEPMIN,N,1.0,1.0,,5,lake,0.2083333333333333,1.0,1.0
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,POLSP20,N,0.07,0.1,0.06,500,lake,20.83333333333333,0.085,0.1
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,PLOLEN,N,0.1,0.1,0.08,85,lake,3.5416666666666665,0.1,0.1
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,CONUNI,N,0.06,0.15,0.07,40,lake,1.6666666666666667,0.105,0.15
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,BOSLON,N,0.2,0.3,,860,lake,35.833333333333336,0.25,0.3
CRAM,CRAM.AOS.littoral1,2023-07-17T16:23:00Z,CRAM.20230717,CRAM.20230717.SCHINDLER.2,Schindler-Patalas,24.0,ASPSP4,N,0.45,0.45,0.25,35,lake,1.4583333333333333,0.45,0.45
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,SIDSP1,N,0.11,0.11,,111,lake,0.0889209324681567,0.11,0.11
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,DAPSP1,N,0.65,1.23,,776,lake,0.6216454377954018,0.94,1.23
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,BOSSP1,N,0.22,0.36,,2992,lake,2.396859729231755,0.29,0.36
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,ASPSP4,N,0.56,0.56,0.33,111,lake,0.0889209324681567,0.56,0.56
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,CALSP1,N,0.56,1.01,,886,lake,0.7097652807818634,0.785,1.01
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,POLSP20,N,0.09,0.15,0.07,4875,lake,3.905311223263639,0.12,0.15
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,POMSP5,N,0.1,0.1,0.07,111,lake,0.0889209324681567,0.1,0.1
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,KERSP,N,0.1,0.15,0.06,16288,lake,13.048145477849877,0.125,0.15
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,CYCSP,N,0.26,0.84,,997,lake,0.7986862132500201,0.55,0.84
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,TRISP31,N,0.22,0.22,0.1,111,lake,0.0889209324681567,0.22,0.22
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,HOLSP5,N,0.36,0.36,,111,lake,0.0889209324681567,0.36,0.36
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,DIASP10,N,0.33,0.33,,111,lake,0.0889209324681567,0.33,0.33
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,KELSP1,N,0.11,0.16,0.05,3546,lake,2.840663302090844,0.135,0.16
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,ASCSP1,N,0.12,0.12,0.09,111,lake,0.0889209324681567,0.12,0.12
CRAM,CRAM.AOS.buoy.c1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.TOWNET.1,tow net,1248.3,GASSP6,N,0.1,0.1,0.07,111,lake,0.0889209324681567,0.1,0.1
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,POLSP20,N,0.08,0.17,0.08,1713,lake,71.375,0.125,0.17
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,POMSP5,N,0.08,0.12,0.07,138,lake,5.75,0.1,0.12
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,BOSSP1,N,0.21,0.33,,125,lake,5.208333333333333,0.27,0.33
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,GASSP6,N,0.08,0.14,0.08,38,lake,1.5833333333333333,0.11000000000000001,0.14
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,CYCSP,N,0.17,0.39,,88,lake,3.6666666666666665,0.28,0.39
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,BRASP22,N,0.09,0.13,0.06,75,lake,3.125,0.11,0.13
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,CHISP2,N,1.76,1.76,,13,lake,0.5416666666666666,1.76,1.76
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,PLOSP1,N,0.11,0.14,0.08,50,lake,2.083333333333333,0.125,0.14
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,ACRSP6,N,0.38,0.38,,13,lake,0.5416666666666666,0.38,0.38
CRAM,CRAM.AOS.littoral1,2023-09-26T17:29:00Z,CRAM.20230926,CRAM.20230926.SCHINDLER.2,Schindler-Patalas,24.0,COLSP12,N,0.13,0.13,0.05,13,lake,0.5416666666666666,0.13,0.13
