siteID,namedLocation,year,month,n_samples,n_taxa,mean_body_length,sd_body_length,max_body_length,mean_body_width,mean_count_per_liter,temp_mean_monthly,temp_sd_monthly,temp_max_monthly,temp_min_monthly,n_days_temp
PRPO,PRPO.AOS.littoral1,2019,7,13,13,0.8323846153846154,NA,1.0107692307692306,0.10166666666666667,21.55448717948718,24.518890436240866,1.1695920098272912,28.7,21.72,31
PRPO,PRPO.AOS.littoral2,2019,7,7,7,1.0407857142857142,NA,1.2282857142857142,NA,129.45238095238093,24.518890436240866,1.1695920098272912,28.7,21.72,31
PRPO,PRPO.AOS.buoy.c0,2019,9,10,10,0.78635,NA,0.8785,0.125,16.28611111111111,16.8218064267293,2.4987972109510466,21.84,10.44,30
PRPO,PRPO.AOS.littoral1,2019,9,5,5,1.091,NA,1.2256,NA,70.83333333333333,16.8218064267293,2.4987972109510466,21.84,10.44,30
PRPO,PRPO.AOS.littoral2,2019,9,6,6,1.022,NA,1.149,NA,68.05555555555556,16.8218064267293,2.4987972109510466,21.84,10.44,30
PRPO,PRPO.AOS.buoy.c0,2020,6,13,13,0.8196153846153846,NA,0.9278461538461539,0.10766666666666667,4.314102564102564,20.86754768828858,1.6376817276690647,25.81,18.05,29
PRPO,PRPO.AOS.littoral1,2020,6,15,15,0.835,NA,0.912,0.124,2.363888888888889,20.86754768828858,1.6376817276690647,25.81,18.05,29
PRPO,PRPO.AOS.littoral2,2020,6,12,12,0.9419166666666666,NA,1.0085833333333334,0.1095,5.142361111111111,20.86754768828858,1.6376817276690647,25.81,18.05,29
PRPO,PRPO.AOS.buoy.c0,2020,7,14,14,0.6431071428571429,NA,0.7412857142857143,0.106,25.049603174603178,24.304694626460577,1.2242058259856015,29.2,21.57,31
PRPO,PRPO.AOS.littoral1,2020,7,14,14,0.7476071428571428,NA,0.8356428571428571,0.092,10.127976190476188,24.304694626460577,1.2242058259856015,29.2,21.57,31
PRPO,PRPO.AOS.littoral2,2020,7,12,12,0.7077916666666667,NA,0.8075833333333333,0.09733333333333333,16.4375,24.304694626460577,1.2242058259856015,29.2,21.57,31
PRPO,PRPO.AOS.buoy.c0,2020,9,14,14,0.4597142857142857,NA,0.5054285714285714,0.112375,15.634920634920636,15.498526719995604,1.4282986043848864,18.97,12.26,25
PRPO,PRPO.AOS.littoral1,2020,9,14,14,0.44910714285714287,NA,0.5227142857142857,0.119625,19.282738095238095,15.498526719995604,1.4282986043848864,18.97,12.26,25
PRPO,PRPO.AOS.littoral2,2020,9,13,13,0.5361923076923077,NA,0.5876153846153847,0.12385714285714286,9.939102564102564,15.498526719995604,1.4282986043848864,18.97,12.26,25
PRPO,PRPO.AOS.buoy.c0,2021,4,8,8,0.3608125,NA,0.399375,0.125,21.06597222222222,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral1,2021,4,9,9,0.18994444444444444,NA,0.19299999999999998,0.0835,6.9675925925925934,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral2,2021,4,9,9,0.4255,NA,0.4398888888888889,0.08666666666666667,6.875,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.buoy.c0,2021,7,11,11,0.4626363636363636,NA,0.5454545454545454,0.08483333333333333,9.202020202020202,24.202519467577137,1.2307315304483077,28.83,21.06,31
PRPO,PRPO.AOS.littoral1,2021,7,9,9,0.6350555555555556,NA,0.7247777777777777,0.16575,18.18981481481482,24.202519467577137,1.2307315304483077,28.83,21.06,31
PRPO,PRPO.AOS.littoral2,2021,7,11,11,0.4923636363636364,NA,0.5204545454545455,0.0862,8.257575757575758,24.202519467577137,1.2307315304483077,28.83,21.06,31
PRPO,PRPO.AOS.buoy.c0,2021,9,5,5,0.68,NA,0.7,0.15000000000000002,30.250000000000004,17.14207147916881,1.8451732793933378,21.02,12.12,30
PRPO,PRPO.AOS.littoral1,2021,9,7,7,0.43,NA,0.4942857142857143,0.09,73.36309523809524,17.14207147916881,1.8451732793933378,21.02,12.12,30
PRPO,PRPO.AOS.littoral2,2021,9,4,4,0.625,NA,0.6749999999999999,0.15000000000000002,97.08333333333333,17.14207147916881,1.8451732793933378,21.02,12.12,30
PRPO,PRPO.AOS.buoy.c0,2022,5,5,5,0.426,NA,0.446,0.08666666666666667,1.7,13.120901265994753,3.6294141459821834,20.93,3.5,29
PRPO,PRPO.AOS.littoral1,2022,5,3,3,0.12000000000000001,NA,0.12333333333333334,0.08333333333333334,8.083333333333334,13.120901265994753,3.6294141459821834,20.93,3.5,29
PRPO,PRPO.AOS.littoral2,2022,5,5,5,0.192,NA,0.192,0.07250000000000001,2.408333333333333,13.120901265994753,3.6294141459821834,20.93,3.5,29
PRPO,PRPO.AOS.buoy.c0,2022,7,6,6,0.8200000000000001,NA,0.8366666666666667,0.07,0.6180555555555556,24.192481596653938,1.6477288097295077,29.3,20.56,30
PRPO,PRPO.AOS.littoral1,2022,7,8,8,0.5575,NA,0.5762499999999999,0.06333333333333334,1.015625,24.192481596653938,1.6477288097295077,29.3,20.56,30
PRPO,PRPO.AOS.littoral2,2022,7,2,2,0.36,NA,0.36,0.05,0.9791666666666667,24.192481596653938,1.6477288097295077,29.3,20.56,30
PRPO,PRPO.AOS.buoy.c0,2022,9,5,5,0.299,NA,0.34600000000000003,0.06666666666666667,5.783333333333333,17.157736979861003,2.7980733072412534,22.67,12.26,30
PRPO,PRPO.AOS.littoral1,2022,9,6,6,0.4875,NA,0.5700000000000001,0.07,5.652777777777778,17.157736979861003,2.7980733072412534,22.67,12.26,30
PRPO,PRPO.AOS.littoral2,2022,9,7,7,0.44857142857142857,NA,0.4642857142857143,0.075,4.952380952380952,17.157736979861003,2.7980733072412534,22.67,12.26,30
PRPO,PRPO.AOS.buoy.c1,2023,5,7,7,0.3221428571428571,NA,0.3628571428571428,0.135,9.365079365079366,18.21250923864039,2.568634783771189,22.75,12.02,22
PRPO,PRPO.AOS.littoral1,2023,5,6,6,0.3666666666666667,NA,0.38,0.06566666666666666,15,18.21250923864039,2.568634783771189,22.75,12.02,22
PRPO,PRPO.AOS.littoral2,2023,5,6,6,0.26166666666666666,NA,0.3,0.075,4.868055555555555,18.21250923864039,2.568634783771189,22.75,12.02,22
PRPO,PRPO.AOS.buoy.c0,2023,7,8,8,0.333125,NA,0.35625,0.0694,3,22.811989404488475,2.035128578725549,28.84,19.25,31
PRPO,PRPO.AOS.littoral1,2023,7,6,6,0.25,NA,0.2833333333333333,0.066,5.5,22.811989404488475,2.035128578725549,28.84,19.25,31
PRPO,PRPO.AOS.littoral2,2023,7,8,8,0.25875000000000004,NA,0.2725,0.06333333333333334,2.583333333333333,22.811989404488475,2.035128578725549,28.84,19.25,31
PRPO,PRPO.AOS.buoy.c0,2023,9,4,4,0.43875000000000003,NA,0.535,0.06,10.840277777777777,18.63501418951419,2.1872023525679243,25.32,16.2,30
PRPO,PRPO.AOS.littoral1,2023,9,11,11,0.1668181818181818,NA,0.1990909090909091,0.06375,22.064393939393945,18.63501418951419,2.1872023525679243,25.32,16.2,30
PRPO,PRPO.AOS.littoral2,2023,9,7,7,0.2235714285714286,NA,0.31,0.058,7.065476190476191,18.63501418951419,2.1872023525679243,25.32,16.2,30
PRPO,PRPO.AOS.buoy.c0,2024,5,4,4,0.36000000000000004,NA,0.44500000000000006,0.08499999999999999,38.53472222222222,13.64944988964225,2.800844770058197,19.98,7.36,30
PRPO,PRPO.AOS.littoral1,2024,5,5,5,0.305,NA,0.4,0.09,44.00000000000001,13.64944988964225,2.800844770058197,19.98,7.36,30
PRPO,PRPO.AOS.littoral2,2024,5,10,10,0.2465,NA,0.336,0.06875,5.35,13.64944988964225,2.800844770058197,19.98,7.36,30
PRPO,PRPO.AOS.buoy.c0,2024,7,6,6,0.21166666666666667,NA,0.2583333333333333,0.0675,25.925925925925927,23.996667176620395,2.5103604012486116,29.16,18.61,31
PRPO,PRPO.AOS.littoral1,2024,7,4,4,0.3375,NA,0.4625,0.065,22.3125,23.996667176620395,2.5103604012486116,29.16,18.61,31
PRPO,PRPO.AOS.littoral2,2024,7,9,9,0.28944444444444445,NA,0.3422222222222222,0.10714285714285715,32.52314814814815,23.996667176620395,2.5103604012486116,29.16,18.61,31
PRPO,PRPO.AOS.buoy.c0,2024,9,4,4,0.4125,NA,0.5675,0.065,180.20833333333331,19.152106523915208,1.404370218212809,22.83,15.91,30
PRPO,PRPO.AOS.littoral1,2024,9,5,5,0.265,NA,0.346,0.065,78.95833333333333,19.152106523915208,1.404370218212809,22.83,15.91,30
PRPO,PRPO.AOS.littoral2,2024,9,5,5,0.383,NA,0.47000000000000003,0.065,80.625,19.152106523915208,1.404370218212809,22.83,15.91,30
SUGG,SUGG.AOS.buoy.c0,2014,7,9,9,0.3507777777777778,NA,0.3973333333333333,NA,34.405092592592595,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral1,2014,7,10,10,0.3189,NA,0.3589,NA,22.647222222222226,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral2,2014,7,12,12,0.6422083333333334,NA,0.6719166666666666,NA,21.016203703703706,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.buoy.c0,2015,2,10,10,0.46875,NA,0.534375,NA,5.664583333333334,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral1,2015,2,11,11,0.49245,NA,0.5937,NA,5.450757575757575,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral2,2015,2,10,10,0.46044444444444443,NA,0.5097777777777778,NA,6.354166666666667,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.buoy.c0,2017,6,10,10,0.581,NA,0.693,NA,32.66666666666667,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral1,2017,6,13,13,0.4584615384615384,NA,0.5476923076923077,NA,6.057692307692308,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral2,2017,6,23,23,0.3367391304347826,NA,0.4047826086956522,NA,5.076086956521739,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.buoy.c0,2017,11,9,9,0.5955555555555556,NA,0.7555555555555556,NA,8.24074074074074,20.31769010325984,1.7694767666429285,27.29,17.85,29
SUGG,SUGG.AOS.littoral1,2017,11,12,12,0.4945833333333333,NA,0.6275000000000001,NA,6.388888888888889,20.31769010325984,1.7694767666429285,27.29,17.85,29
SUGG,SUGG.AOS.littoral2,2017,11,11,11,0.5313636363636364,NA,0.6781818181818182,NA,5.9393939393939394,20.31769010325984,1.7694767666429285,27.29,17.85,29
SUGG,SUGG.AOS.buoy.c0,2018,2,12,12,0.475,NA,0.5633333333333334,0.08,5.625,18.08444962093657,3.0525810220783214,24.04,13.61,17
SUGG,SUGG.AOS.littoral1,2018,2,23,23,0.3968181818181818,NA,0.45045454545454544,0.08,1.0797101449275364,18.08444962093657,3.0525810220783214,24.04,13.61,17
SUGG,SUGG.AOS.littoral2,2018,2,14,14,0.5407142857142857,NA,0.6407142857142857,NA,3.3928571428571432,18.08444962093657,3.0525810220783214,24.04,13.61,17
SUGG,SUGG.AOS.buoy.c0,2018,7,6,6,0.7175,NA,0.9199999999999999,NA,21.203703703703702,30.036299251492295,1.5134281644772836,35.63,26.51,21
SUGG,SUGG.AOS.littoral1,2018,7,9,9,0.5833333333333334,NA,0.7111111111111111,0.08,18,30.036299251492295,1.5134281644772836,35.63,26.51,21
SUGG,SUGG.AOS.littoral2,2018,7,9,9,0.5511111111111111,NA,0.6666666666666666,NA,3.611111111111111,30.036299251492295,1.5134281644772836,35.63,26.51,21
SUGG,SUGG.AOS.buoy.c0,2018,10,8,8,0.456875,NA,0.55,0.060000000000000005,19.444444444444446,26.735434422766964,2.2926547535396478,34.03,21.73,31
SUGG,SUGG.AOS.littoral1,2018,10,18,18,0.3525,NA,0.3894444444444444,0.065,4.319444444444445,26.735434422766964,2.2926547535396478,34.03,21.73,31
SUGG,SUGG.AOS.littoral2,2018,10,8,8,0.521875,NA,0.645,0.060000000000000005,25.78125,26.735434422766964,2.2926547535396478,34.03,21.73,31
SUGG,SUGG.AOS.buoy.c0,2019,2,10,10,0.61875,NA,0.8049999999999999,0.067,1.5,19.753275922223835,2.8220540137768477,27.03,11.68,22
SUGG,SUGG.AOS.littoral1,2019,2,10,10,0.6675,NA,0.8425,NA,1.9888888888888887,19.753275922223835,2.8220540137768477,27.03,11.68,22
SUGG,SUGG.AOS.littoral2,2019,2,10,10,0.62125,NA,0.7625,0.075,5.779166666666667,19.753275922223835,2.8220540137768477,27.03,11.68,22
SUGG,SUGG.AOS.buoy.c0,2019,7,12,12,0.5083333333333333,NA,0.59375,NA,17.291666666666664,30.939544335435613,1.135078999783601,35.86,27.86,28
SUGG,SUGG.AOS.littoral1,2019,7,19,19,0.34671052631578947,NA,0.39342105263157895,0.05,7.083333333333333,30.939544335435613,1.135078999783601,35.86,27.86,28
SUGG,SUGG.AOS.littoral2,2019,7,10,10,0.36625,NA,0.425,NA,18.1125,30.939544335435613,1.135078999783601,35.86,27.86,28
SUGG,SUGG.AOS.buoy.c0,2019,10,10,10,0.51375,NA,0.6325,0.06,12.666666666666666,26.643300828712512,1.2963396751541993,30.89,23.97,31
SUGG,SUGG.AOS.littoral1,2019,10,11,11,0.41363636363636364,NA,0.5113636363636364,0.08,3.9204545454545454,26.643300828712512,1.2963396751541993,30.89,23.97,31
SUGG,SUGG.AOS.littoral2,2019,10,10,10,0.49,NA,0.605,0.05,5.016666666666667,26.643300828712512,1.2963396751541993,30.89,23.97,31
SUGG,SUGG.AOS.buoy.c0,2020,2,9,9,0.5944444444444444,NA,0.7527777777777778,NA,3.1018518518518516,16.74156158434232,1.636225279452676,20.7,13.98,19
SUGG,SUGG.AOS.littoral1,2020,2,13,13,0.38846153846153847,NA,0.46923076923076923,0.075,1.689102564102564,16.74156158434232,1.636225279452676,20.7,13.98,19
SUGG,SUGG.AOS.littoral2,2020,2,10,10,0.5825,NA,0.7475,NA,3.8666666666666667,16.74156158434232,1.636225279452676,20.7,13.98,19
SUGG,SUGG.AOS.buoy.c0,2020,7,6,6,0.6166666666666667,NA,0.7916666666666666,NA,50.833333333333336,29.47940166054497,0.6446266014035328,31.75,28.13,10
SUGG,SUGG.AOS.littoral1,2020,7,13,13,0.4721153846153846,NA,0.5153846153846154,NA,7.3076923076923075,29.47940166054497,0.6446266014035328,31.75,28.13,10
SUGG,SUGG.AOS.littoral2,2020,7,15,15,0.33666666666666667,NA,0.4083333333333333,NA,1.6583333333333334,29.47940166054497,0.6446266014035328,31.75,28.13,10
SUGG,SUGG.AOS.buoy.c0,2020,10,11,11,0.509090909090909,NA,0.615909090909091,NA,5.753787878787879,25.618595682316222,0.9495333948821001,27.96,23.47,31
SUGG,SUGG.AOS.littoral1,2020,10,12,12,0.4458333333333333,NA,0.5541666666666667,0.05,2.1145833333333335,25.618595682316222,0.9495333948821001,27.96,23.47,31
SUGG,SUGG.AOS.littoral2,2020,10,12,12,0.40625,NA,0.47708333333333336,NA,5.798611111111111,25.618595682316222,0.9495333948821001,27.96,23.47,31
SUGG,SUGG.AOS.buoy.c1,2021,2,9,9,0.6083333333333333,NA,0.7583333333333333,NA,15.347222222222221,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral1,2021,2,13,13,0.4673076923076923,NA,0.5826923076923077,0.07150000000000001,2.483974358974359,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.littoral2,2021,2,13,13,0.48173076923076924,NA,0.5711538461538461,NA,6.288461538461538,NA,NA,NA,NA,NA
SUGG,SUGG.AOS.buoy.c0,2021,6,9,9,0.5361111111111111,NA,0.6555555555555556,0.1,49.07407407407407,28.963751927473822,1.079808350933911,33.55,26.48,30
SUGG,SUGG.AOS.littoral1,2021,6,10,10,0.505,NA,0.5925,NA,108.66666666666666,28.963751927473822,1.079808350933911,33.55,26.48,30
SUGG,SUGG.AOS.littoral2,2021,6,10,10,0.4525,NA,0.54,0.069,25.749999999999993,28.963751927473822,1.079808350933911,33.55,26.48,30
SUGG,SUGG.AOS.buoy.c0,2022,2,11,11,0.5727272727272728,NA,0.6863636363636364,0.06666666666666667,1.6388888888888888,17.424765264937037,3.4139603241813883,26.26,11.34,28
SUGG,SUGG.AOS.littoral1,2022,2,12,12,0.5066666666666667,NA,0.5983333333333334,0.1,0.7569444444444444,17.424765264937037,3.4139603241813883,26.26,11.34,28
SUGG,SUGG.AOS.littoral2,2022,2,8,8,0.74375,NA,0.8375,0.05,7.1875,17.424765264937037,3.4139603241813883,26.26,11.34,28
SUGG,SUGG.AOS.buoy.c1,2022,7,8,8,0.58125,NA,0.6875,0.05,42.34375,31.353551906555182,0.8529353964712383,35.9,29.12,31
SUGG,SUGG.AOS.littoral1,2022,7,7,7,0.4285714285714286,NA,0.5357142857142857,0.065,33.33333333333333,31.353551906555182,0.8529353964712383,35.9,29.12,31
SUGG,SUGG.AOS.littoral2,2022,7,6,6,0.6583333333333333,NA,0.75,0.05,73.95833333333334,31.353551906555182,0.8529353964712383,35.9,29.12,31
SUGG,SUGG.AOS.buoy.c0,2022,10,7,7,0.7071428571428572,NA,0.8428571428571429,0.05,6.686507936507937,24.135007918484828,1.7293441190514396,29.2,19.88,31
SUGG,SUGG.AOS.littoral1,2022,10,12,12,0.5183333333333333,NA,0.635,0.0825,4.253472222222222,24.135007918484828,1.7293441190514396,29.2,19.88,31
SUGG,SUGG.AOS.littoral2,2022,10,9,9,0.6111111111111112,NA,0.7666666666666666,0.05,3.4027777777777777,24.135007918484828,1.7293441190514396,29.2,19.88,31
SUGG,SUGG.AOS.buoy.c1,2023,2,15,15,0.5033333333333333,NA,0.6146666666666667,0.0674,3.388888888888889,20.2396745100986,2.092605211738841,27.36,10.56,28
SUGG,SUGG.AOS.littoral1,2023,2,8,8,0.625,NA,0.7625,0.065,8.75,20.2396745100986,2.092605211738841,27.36,10.56,28
SUGG,SUGG.AOS.littoral2,2023,2,11,11,0.5336363636363637,NA,0.6336363636363637,0.08333333333333334,3.8409090909090913,20.2396745100986,2.092605211738841,27.36,10.56,28
SUGG,SUGG.AOS.buoy.c0,2023,6,7,7,0.7071428571428572,NA,0.8285714285714285,0.05,6.031746031746032,29.115324526512765,1.4870556016829592,34.4,26.34,30
SUGG,SUGG.AOS.littoral1,2023,6,9,9,0.4444444444444444,NA,0.5066666666666667,0.06375,3.791666666666667,29.115324526512765,1.4870556016829592,34.4,26.34,30
SUGG,SUGG.AOS.littoral2,2023,6,14,14,0.3007142857142857,NA,0.32857142857142857,0.07777777777777778,0.5029761904761905,29.115324526512765,1.4870556016829592,34.4,26.34,30
SUGG,SUGG.AOS.buoy.c0,2023,10,8,8,0.42562500000000003,NA,0.55625,0.13,19.96527777777778,24.753568096986786,1.4449350615359033,29.94,21.9,31
SUGG,SUGG.AOS.littoral1,2023,10,12,12,0.26708333333333334,NA,0.35583333333333333,0.075,2.4895833333333335,24.753568096986786,1.4449350615359033,29.94,21.9,31
SUGG,SUGG.AOS.littoral2,2023,10,10,10,0.6385,NA,0.724,0.07333333333333333,16.57916666666667,24.753568096986786,1.4449350615359033,29.94,21.9,31
SUGG,SUGG.AOS.buoy.c0,2024,2,6,6,0.42166666666666663,NA,0.5816666666666667,0.055,12.444444444444445,16.964006186408465,1.0328817013753688,20.07,14.64,26
SUGG,SUGG.AOS.littoral1,2024,2,8,8,0.42375,NA,0.5549999999999999,0.08,4.817708333333333,16.964006186408465,1.0328817013753688,20.07,14.64,26
SUGG,SUGG.AOS.littoral2,2024,2,12,12,0.29708333333333337,NA,0.425,0.06857142857142857,1.6111111111111112,16.964006186408465,1.0328817013753688,20.07,14.64,26
SUGG,SUGG.AOS.buoy.c0,2024,7,5,5,0.546,NA,0.816,0.05,25.566666666666666,31.4673103119266,0.6070589981847558,35.75,28.98,31
SUGG,SUGG.AOS.littoral1,2024,7,5,5,0.52,NA,0.734,0.05,2.6833333333333336,31.4673103119266,0.6070589981847558,35.75,28.98,31
SUGG,SUGG.AOS.littoral2,2024,7,9,9,0.39666666666666667,NA,0.4955555555555556,0.07333333333333333,2.523148148148148,31.4673103119266,0.6070589981847558,35.75,28.98,31
SUGG,SUGG.AOS.buoy.c0,2024,10,8,8,0.603125,NA,0.7575,NA,7.868055555555555,25.086798786612594,2.5281503632048663,32.1,20.91,31
SUGG,SUGG.AOS.littoral1,2024,10,9,9,0.47111111111111115,NA,0.6377777777777778,0.06,8.253086419753085,25.086798786612594,2.5281503632048663,32.1,20.91,31
SUGG,SUGG.AOS.littoral2,2024,10,8,8,0.564375,NA,0.68875,0.12,2.8958333333333335,25.086798786612594,2.5281503632048663,32.1,20.91,31
TOOK,TOOK.AOS.buoy.c0,2017,6,10,10,0.42900000000000005,NA,0.496,0.07500000000000001,1.0073761854583774,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2017,6,11,11,0.4259090909090909,NA,0.47363636363636363,0.09,0.5252525252525253,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2017,6,12,12,0.48333333333333334,NA,0.55,0.08499999999999999,0.5520833333333333,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c0,2017,7,8,8,0.9237500000000001,NA,0.9850000000000001,0.05,1.5291997116077867,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2017,7,8,8,0.486875,NA,0.5375,0.05,0.6197916666666667,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2017,7,12,12,0.47000000000000003,NA,0.5125,0.11499999999999999,0.2604166666666667,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c0,2017,9,7,7,0.5078571428571429,NA,0.5528571428571428,0.05,0.8734164177567205,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2017,9,6,6,0.5575,NA,0.605,NA,0.6041666666666666,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2017,9,6,6,0.567,NA,0.592,NA,0.07638888888888888,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c0,2018,6,8,8,0.35062499999999996,NA,0.43,0.095,0.6371665465032444,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2018,6,10,10,0.4545,NA,0.484,0.10500000000000001,0.6666666666666666,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2018,6,15,15,0.3626666666666667,NA,0.41600000000000004,0.11000000000000001,0.6037037037037037,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c0,2018,8,11,11,0.760909090909091,NA,0.8145454545454546,0.065,2.7872451989250835,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2018,8,6,6,0.9166666666666666,NA,0.9266666666666666,0.08,34.201388888888886,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2018,8,7,7,0.5228571428571428,NA,0.54,0.065,13.160714285714285,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c0,2018,9,9,9,0.505,NA,0.5766666666666667,0.05,1.2032580525731211,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2018,9,12,12,0.7204166666666667,NA,0.7516666666666667,0.065,0.6076388888888888,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2018,9,6,6,0.315,NA,0.35333333333333333,NA,0.4097222222222222,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c1,2019,6,13,13,0.829076923076923,NA,0.9677692307692308,0.09042857142857143,1.7735311707914447,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2019,6,10,10,0.5822,NA,0.6412,0.0716,4.305555555555555,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2019,6,10,10,0.5780000000000001,NA,0.6752,0.1002,0.3166666666666667,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c1,2019,7,5,5,0.8506,NA,1.0696,0.065,1.035328046142754,16.16250714285714,0.8666598650472205,17.51,15.03,5
TOOK,TOOK.AOS.littoral2,2019,7,4,4,0.657875,NA,0.7232500000000001,0.04,0.1875,16.16250714285714,0.8666598650472205,17.51,15.03,5
TOOK,TOOK.AOS.littoral3,2019,7,6,6,1.0903333333333334,NA,1.1683333333333334,0.0635,0.5833333333333333,16.16250714285714,0.8666598650472205,17.51,15.03,5
TOOK,TOOK.AOS.buoy.c0,2019,9,7,7,1.4642142857142857,NA,1.574142857142857,0.074,0.32500185786123015,7.495,0.007071067811865324,7.5,7.49,2
TOOK,TOOK.AOS.littoral2,2019,9,2,2,0.49575,NA,0.498,0.072,0.33333333333333337,7.495,0.007071067811865324,7.5,7.49,2
TOOK,TOOK.AOS.littoral3,2019,9,5,5,0.7782,NA,0.8004,0.07100000000000001,0.725,7.495,0.007071067811865324,7.5,7.49,2
TOOK,TOOK.AOS.buoy.c1,2020,7,6,6,0.6063333333333333,NA,0.65,0.06366666666666668,3.905311223263639,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2020,7,7,7,0.5378571428571429,NA,0.58,0.09725,2.015873015873016,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2020,7,6,6,0.55175,NA,0.5883333333333334,0.067,9.930555555555555,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c1,2020,8,4,4,0.8515,NA,0.92675,0.052,2.1103295075897814,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2020,8,8,8,0.88575,NA,0.9358749999999999,0.078,0.8020833333333334,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2020,8,6,6,1.1639166666666667,NA,1.2198333333333333,0.051,0.6250000000000001,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c1,2020,9,7,7,1.1405714285714286,NA,1.1987142857142856,0.098,0.7837573385518591,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral2,2020,9,8,8,0.738,NA,0.8532500000000001,0.09666666666666666,2.3680555555555554,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.littoral3,2020,9,8,8,0.8559375,NA,0.882125,0.101,0.2638888888888889,NA,NA,NA,NA,NA
TOOK,TOOK.AOS.buoy.c1,2021,7,18,15,0.7030277777777778,NA,0.7456666666666667,0.1325,1.5452194471660947,13.418039617535324,2.310727405670232,17.89,8.52,31
TOOK,TOOK.AOS.littoral2,2021,7,14,12,0.7405714285714285,NA,0.8927142857142857,0.07283333333333333,5.72420634920635,13.418039617535324,2.310727405670232,17.89,8.52,31
TOOK,TOOK.AOS.littoral3,2021,7,15,11,0.6819666666666666,NA,0.7306666666666667,0.06816666666666667,5.046296296296297,13.418039617535324,2.310727405670232,17.89,8.52,31
TOOK,TOOK.AOS.buoy.c0,2021,9,5,5,0.66,NA,0.66,0.1,1.6283807516684228,8.038064238265534,0.23765207592637708,9.43,7.56,12
TOOK,TOOK.AOS.littoral2,2021,9,7,7,1.0142857142857142,NA,1.0142857142857142,0.1,2.083333333333333,8.038064238265534,0.23765207592637708,9.43,7.56,12
TOOK,TOOK.AOS.littoral3,2021,9,7,7,0.5,NA,0.5285714285714286,0.1,0.6468253968253969,8.038064238265534,0.23765207592637708,9.43,7.56,12
TOOK,TOOK.AOS.buoy.c1,2022,6,9,9,0.3411111111111111,NA,0.3744444444444444,0.085,0.604261796042618,8.533039445907166,1.09379860457659,11.42,5.32,6
TOOK,TOOK.AOS.littoral2,2022,6,11,11,0.5918181818181818,NA,0.7072727272727273,0.09333333333333334,0.5934343434343434,8.533039445907166,1.09379860457659,11.42,5.32,6
TOOK,TOOK.AOS.littoral3,2022,6,10,10,0.572,NA,0.597,0.078,3.4722222222222223,8.533039445907166,1.09379860457659,11.42,5.32,6
TOOK,TOOK.AOS.buoy.c0,2022,8,9,9,0.8322222222222222,NA,0.8655555555555555,0.052500000000000005,0.8471521268925739,10.055406438777428,0.8005214725192233,12.73,8.78,29
