siteID,namedLocation,collectDate,taxonID,mean_body_length,min_body_length,max_body_length,mean_body_width,count_per_bottle,count_per_liter,sampler_type,aquatic_site_type,year,month,temp_mean,match_type
PRLA,PRLA.AOS.buoy.c0,2018-07-11,LEPSIC,0.99,0.9,1.05,NA,3278,91.05555555555556,Schindler-Patalas,lake,2018,7,23.46207935804033,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-07-11,LEPSIC,1.02,0.93,1.13,NA,3688,153.66666666666666,Schindler-Patalas,lake,2018,7,23.46207935804033,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-07-11,LEPSIC,1,0.9,1.08,NA,938,39.083333333333336,Schindler-Patalas,lake,2018,7,23.46207935804033,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-07-11,MESEDA,0.84,0.78,0.9,NA,1043,28.97222222222222,Schindler-Patalas,lake,2018,7,23.46207935804033,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-07-11,MESEDA,0.99,0.83,1.38,NA,4500,187.5,Schindler-Patalas,lake,2018,7,23.46207935804033,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-07-11,MESEDA,0.88,0.75,1,NA,500,20.833333333333332,Schindler-Patalas,lake,2018,7,23.46207935804033,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-07-11,POLSP20,0.1,0.1,0.1,NA,125,5.208333333333333,Schindler-Patalas,lake,2018,7,23.46207935804033,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,ACASP20,0.83,0.83,0.83,NA,67,1.8611111111111112,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,ACASP20,1,1,1,NA,50,2.0833333333333335,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,ANUSP1,0.06,0.05,0.08,NA,135,3.75,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,ANUSP1,0.06,0.05,0.08,NA,200,8.333333333333334,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,BDESP,0.1,0.1,0.1,NA,35,1.4583333333333333,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,BOSLON,0.25,0.18,0.33,NA,1616,44.888888888888886,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,BOSLON,0.28,0.23,0.3,NA,315,13.125,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,BOSLON,0.27,0.23,0.35,NA,400,16.666666666666668,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,BRAANG,0.11,0.1,0.13,NA,6935,192.63888888888889,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,BRAANG,0.12,0.1,0.13,NA,2065,86.04166666666667,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,BRAANG,0.12,0.1,0.13,NA,4650,193.75,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,BRAHAV,0.13,0.13,0.15,NA,337,9.36111111111111,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,BRAHAV,0.13,0.13,0.15,NA,350,14.583333333333334,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,CALSP1,0.82,0.43,0.95,NA,875,24.305555555555557,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,CALSP1,0.71,0.38,0.93,NA,385,16.041666666666668,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,CALSP1,0.71,0.5,0.88,NA,200,8.333333333333334,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,CYCSP,0.6,0.4,0.75,NA,1414,39.27777777777778,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,CYCSP,0.61,0.38,0.88,NA,910,37.916666666666664,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,CYCSP,0.54,0.35,0.9,NA,900,37.5,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,DAPSP1,0.51,0.43,0.6,NA,135,3.75,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,DAPSP1,0.63,0.63,0.63,NA,35,1.4583333333333333,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,DAPSP1,0.43,0.43,0.43,NA,50,2.0833333333333335,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,DIASP10,0.74,0.58,0.88,NA,269,7.472222222222222,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,DIASP10,0.78,0.43,1.13,NA,280,11.666666666666666,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,DIASP10,0.58,0.58,0.58,NA,50,2.0833333333333335,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,FILLON,0.13,0.13,0.13,0.05,202,5.611111111111111,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,FILLON,0.13,0.13,0.13,0.05,35,1.4583333333333333,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,FILLON,0.13,0.13,0.13,0.05,200,8.333333333333334,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,KERCOC,0.08,0.08,0.1,NA,1683,46.75,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,KERCOC,0.08,0.08,0.1,NA,315,13.125,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,KERCOC,0.09,0.08,0.1,NA,450,18.75,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,KERSP,0.13,0.13,0.13,NA,673,18.694444444444443,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,KERSP,0.13,0.13,0.13,NA,385,16.041666666666668,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,KERSP,0.13,0.13,0.13,NA,1000,41.666666666666664,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,LEPSIC,1.01,0.88,1.1,NA,1077,29.916666666666668,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,LEPSIC,1,0.9,1.1,NA,1715,71.45833333333333,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,LEPSIC,0.99,0.93,1.13,NA,700,29.166666666666668,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,MESEDA,1.08,0.9,1.35,NA,269,7.472222222222222,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,MESEDA,0.91,0.85,1,NA,105,4.375,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,MESEDA,0.86,0.85,0.88,NA,100,4.166666666666667,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2018-09-11,POLSP20,0.1,0.1,0.1,NA,404,11.22222222222222,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral1,2018-09-11,POLSP20,0.1,0.1,0.1,NA,70,2.9166666666666665,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,POLSP20,0.1,0.1,0.1,NA,450,18.75,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.littoral2,2018-09-11,POMSUL,0.08,0.08,0.1,NA,150,6.25,Schindler-Patalas,lake,2018,9,15.412907558378874,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-04-24,BDESP,0.505,0.485,0.525,0.088,8,0.2222222222222222,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral1,2019-04-24,BDESP,0.25,0.25,0.25,0.15,3,0.125,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral2,2019-04-24,BDESP,0.44,0.185,0.612,0.094,17,0.7083333333333334,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral1,2019-04-24,CLASP,1.568,1.568,1.568,NA,1,0.04166666666666666,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.buoy.c0,2019-04-24,CYCSP,1.425,1.425,1.425,NA,1,0.02777777777777777,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral1,2019-04-24,DAPPUL1,1.625,1.625,1.625,NA,2,0.08333333333333333,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral2,2019-04-24,MESEDA,1.739,1.625,1.852,NA,2,0.08333333333333333,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral1,2019-04-24,ROTSP1,0.426,0.426,0.426,0.076,3,0.125,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral2,2019-04-24,ROTSP1,0.512,0.512,0.512,0.078,1,0.04166666666666666,Schindler-Patalas,lake,2019,4,9.106449660981248,same_month_all_years
PRLA,PRLA.AOS.littoral2,2019-07-11,ACASP20,1.271,1.162,1.425,NA,88,3.6666666666666665,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,ACAVER,1.308,0.998,1.658,NA,125,3.4722222222222223,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,ACAVER,1.142,0.985,1.255,NA,310,12.916666666666666,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-07-11,ACAVER,1.293,1.15,1.422,NA,200,8.333333333333334,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,CALSP1,1.237,0.612,1.515,NA,488,13.555555555555555,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,CALSP1,1.173,1.111,1.256,NA,280,11.666666666666666,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-07-11,CALSP1,1.385,1.221,1.582,NA,238,9.916666666666666,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,CLASP,0.34,0.34,0.34,NA,13,0.3611111111111111,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,CYCSP,0.874,0.525,1.222,NA,20,0.8333333333333334,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,DAPAMB,0.97,0.856,1.055,NA,100,2.7777777777777777,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,DAPAMB,0.988,0.925,1.055,NA,110,4.583333333333333,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-07-11,DAPAMB,1.191,1.112,1.236,NA,250,10.416666666666666,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,DAPPUL1,1.742,1.498,1.985,NA,388,10.77777777777778,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,DAPPUL1,1.723,1.422,1.998,NA,860,35.833333333333336,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-07-11,DAPPUL1,1.722,1.48,1.981,NA,963,40.125,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,DAPSP1,0.596,0.351,0.851,NA,88,2.4444444444444446,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,DAPSP1,0.447,0.395,0.512,NA,40,1.6666666666666667,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-07-11,DAPSP1,0.662,0.422,0.982,NA,238,9.916666666666666,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,KERQUA,0.128,0.128,0.128,0.074,13,0.3611111111111111,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,KERQUA,0.16,0.155,0.165,0.081,30,1.25,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,LEPSIC,1.191,1.055,1.335,NA,325,9.02777777777778,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,LEPSIC,1.244,1.185,1.312,NA,260,10.833333333333334,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-07-11,LEPSIC,1.324,1.212,1.411,NA,338,14.083333333333334,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-07-11,MESEDA,1.922,1.858,1.985,NA,38,1.0555555555555556,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-07-11,MESEDA,1.82,1.525,2.011,NA,40,1.6666666666666667,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-07-11,MESEDA,1.112,1.112,1.112,NA,25,1.0416666666666667,Schindler-Patalas,lake,2019,7,24.62166279540955,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,BOSLON,0.512,0.512,0.512,NA,8,0.3333333333333333,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,BOSLON,0.502,0.502,0.502,NA,19,0.7916666666666666,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,CALSP1,1.117,1.025,1.211,NA,1900,52.77777777777778,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,CALSP1,0.864,0.796,0.962,NA,875,36.458333333333336,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,CALSP1,0.987,0.912,1.102,NA,665,27.708333333333332,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,CERSP19,0.507,0.507,0.507,NA,17,0.4722222222222222,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,CLASP,0.379,0.333,0.425,NA,100,2.7777777777777777,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,CLASP,0.435,0.335,0.542,NA,25,1.0416666666666667,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,CLASP,0.301,0.301,0.301,NA,19,0.7916666666666666,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,COPSP,0.497,0.391,0.598,NA,2117,58.80555555555556,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,COPSP,0.521,0.464,0.601,NA,1050,43.75,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,COPSP,0.45,0.396,0.562,NA,2280,95,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,CYCSP,0.764,0.602,0.915,NA,167,4.638888888888889,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,CYCSP,0.538,0.335,0.701,NA,67,2.7916666666666665,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,CYCSP,0.405,0.295,0.586,NA,304,12.666666666666666,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,DAPAMB,0.971,0.957,0.985,NA,33,0.9166666666666666,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,DAPAMB,0.79,0.734,0.846,NA,58,2.4166666666666665,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,DAPAMB,0.961,0.927,1.002,NA,95,3.9583333333333335,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,DAPPUL1,1.364,0.925,1.817,NA,1017,28.25,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,DAPPUL1,1.132,0.976,1.302,NA,300,12.5,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,DAPPUL1,1.391,1.105,1.739,NA,1520,63.333333333333336,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,DAPSP1,0.515,0.422,0.617,NA,267,7.416666666666667,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,DAPSP1,0.758,0.758,0.758,NA,33,1.375,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,DAPSP1,0.6,0.423,0.725,NA,399,16.625,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,DIATHO,1.054,0.996,1.111,NA,83,2.3055555555555554,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,DIATHO,1.055,0.984,1.125,NA,95,3.9583333333333335,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,KERQUA,0.127,0.096,0.155,0.088,367,10.194444444444445,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,KERQUA,0.105,0.089,0.125,0.087,100,4.166666666666667,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,KERQUA,0.104,0.098,0.112,0.09,437,18.208333333333332,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2019-09-10,LEPSIC,1.033,0.985,1.112,NA,517,14.36111111111111,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral1,2019-09-10,LEPSIC,0.968,0.889,1.115,NA,467,19.458333333333332,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2019-09-10,LEPSIC,1.101,0.985,1.202,NA,988,41.166666666666664,Schindler-Patalas,lake,2019,9,17.143605299079873,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,ALOSP2,0.485,0.485,0.485,NA,3,0.125,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,ASPSP4,0.323,0.312,0.334,0.16,7,0.2916666666666667,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,BRASP22,0.142,0.142,0.142,0.102,13,0.5416666666666666,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,CALSP1,0.733,0.589,0.902,NA,3620,100.55555555555556,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,CALSP1,0.821,0.698,0.989,NA,2550,106.25,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,CALSP1,0.615,0.41,0.845,NA,340,14.166666666666666,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,CHYSPH,0.535,0.502,0.568,NA,10,0.4166666666666667,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,COPSP,0.757,0.695,0.81,NA,150,6.25,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,CYCSP,0.746,0.586,0.911,NA,260,7.222222222222222,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,CYCSP,0.614,0.503,0.725,NA,220,9.166666666666666,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,CYCSP,0.654,0.538,0.726,NA,27,1.125,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,DAPAMB,0.885,0.788,0.989,NA,220,6.111111111111111,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,DAPAMB,0.915,0.895,0.934,NA,30,1.25,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,DAPAMB,0.882,0.785,0.979,NA,13,0.5416666666666666,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,DAPPUL1,1.583,0.989,2.486,NA,1200,33.333333333333336,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,DAPPUL1,1.287,1.052,1.536,NA,550,22.916666666666668,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,DAPPUL1,1.534,1.002,1.899,NA,370,15.416666666666666,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,DAPSP1,0.957,0.894,1.022,NA,180,5,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,DAPSP1,1.069,0.965,1.208,NA,110,4.583333333333333,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,DAPSP1,0.823,0.752,0.894,NA,10,0.4166666666666667,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,DIASP,1.283,1.254,1.312,NA,40,1.1111111111111112,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,DIASP,1.464,1.389,1.532,NA,330,13.75,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,DIASP,1.284,1.223,1.332,NA,23,0.9583333333333334,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,KERQUA,0.139,0.124,0.155,0.098,560,15.555555555555555,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,KERQUA,0.098,0.098,0.098,0.088,10,0.4166666666666667,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,KERQUA,0.141,0.106,0.159,0.095,23,0.9583333333333334,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,LEPSIC,1.28,1.254,1.305,NA,40,1.1111111111111112,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,LEPSIC,1.299,1.132,1.445,NA,100,4.166666666666667,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,LEPSIC,1.222,1.222,1.222,NA,10,0.4166666666666667,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,MESEDA,1.989,1.989,1.989,NA,20,0.5555555555555556,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral1,2020-06-15,MESEDA,2.142,2.142,2.142,NA,20,0.8333333333333334,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,NOTSQU,0.127,0.102,0.152,0.092,10,0.4166666666666667,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.buoy.c0,2020-06-15,POLSP20,0.118,0.105,0.128,0.093,1780,49.44444444444444,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,POLSP20,0.133,0.126,0.142,0.094,83,3.4583333333333335,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
PRLA,PRLA.AOS.littoral2,2020-06-15,POMSUL,0.148,0.146,0.15,0.082,13,0.5416666666666666,Schindler-Patalas,lake,2020,6,20.2365662634012,exact_month_year
