siteID,horizontalPosition,verticalPosition,date,max_DO_sat,mean_DO_sat,min_DO_sat
CRAM,103,100,2022-09-23,94.88,83.46873983739837,3.56
CRAM,103,100,2022-09-24,91.69,80.78551546391752,3.58
CRAM,103,100,2022-09-25,86.55,73.57846153846154,3.56
CRAM,103,100,2022-09-26,87.38,77.5646887966805,3.45
CRAM,103,100,2022-09-27,85.67,76.7266935483871,3.51
CRAM,103,100,2022-09-28,88.94,76.91622881355933,3.54
CRAM,103,100,2022-09-29,88.96,78.29443548387097,3.54
CRAM,103,100,2022-09-30,90.61,79.34663900414938,3.57
CRAM,103,100,2022-10-01,93.21,81.4598406374502,3.81
CRAM,103,100,2022-10-02,93.36,82.72073469387755,3.89
CRAM,103,100,2022-10-03,92.64,82.0811790393013,3.84
CRAM,103,100,2022-10-04,94.16,83.35995918367347,3.9
CRAM,103,100,2022-10-05,94.56,84.06258196721312,3.96
CRAM,103,100,2022-10-06,94.32,83.9727135678392,3.92
CRAM,103,100,2022-10-07,92.45,81.06623966942149,3.88
CRAM,103,100,2022-10-08,89.06,73.56248447204969,3.76
CRAM,103,100,2022-10-09,88.42,78.29745901639345,3.88
CRAM,103,100,2022-10-10,87.94,79.42075949367089,3.93
CRAM,103,100,2022-10-11,89.66,80.96583673469388,3.91
CRAM,103,100,2022-10-12,89.52,81.18020920502092,3.86
CRAM,103,100,2022-10-13,88.1,80.03666666666666,3.94
CRAM,103,100,2022-10-14,85.41,77.52168724279835,3.92
CRAM,103,100,2022-10-15,83.65,79.56625954198473,4.08
CRAM,103,100,2022-10-16,82.23,81.51790780141845,79.51
CRAM,103,100,2022-10-17,81.77,80.31601503759398,4.06
CRAM,103,100,2022-10-18,80.81,75.94752380952382,4.05
CRAM,103,100,2022-10-19,81.28,76.04866359447004,4.2
CRAM,103,100,2022-10-20,82.65,75.352,4.29
CRAM,103,100,2022-10-21,83.75,77.67348416289593,4.31
CRAM,103,100,2022-10-22,86.72,80.13215789473685,4.26
CRAM,103,100,2022-10-23,89.93,82.91521126760563,4.25
CRAM,103,100,2022-10-24,90.81,86.72254545454545,4.02
CRAM,103,100,2022-10-25,90.45,85.49066371681415,4.21
CRAM,103,100,2022-10-26,87.63,83.19539603960396,4.14
CRAM,103,100,2022-10-27,85.47,81.48403846153846,4.17
CRAM,103,100,2022-10-28,85.94,81.73364583333333,4.09
CRAM,103,100,2022-10-29,86.19,81.32959770114942,4.01
CRAM,103,100,2022-10-30,86.88,81.32994871794872,4.03
CRAM,103,100,2022-10-31,86.86,82.19073298429319,4
CRAM,103,100,2022-11-01,87.36,82.73603550295859,4.04
CRAM,103,100,2022-11-02,89.17,83.18651428571428,3.9
CRAM,103,100,2022-11-03,89.73,83.5152688172043,3.93
CRAM,103,100,2022-11-04,89.83,84.34798122065727,3.95
CRAM,103,100,2022-11-05,87.54,80.85259459459459,3.97
CRAM,103,100,2022-11-06,85.57,79.5448717948718,3.89
CRAM,103,100,2022-11-07,82.95,76.12150943396226,0
CRAM,103,100,2022-11-08,82.27,78.85228395061728,4.29
CRAM,103,100,2022-11-09,82.81,80.89954887218045,4.22
CRAM,103,100,2022-11-10,83.81,82.48716049382716,80.05
CRAM,103,100,2022-11-11,83.11,81.67282051282051,78.96
CRAM,103,100,2022-11-12,81.25,80.56221428571429,76.72
CRAM,103,100,2022-11-13,80.85,80.34296551724138,79.69
CRAM,103,100,2022-11-14,80.51,80.01,79.65
CRAM,103,100,2023-05-03,50.84,49.70106382978724,48.62
CRAM,103,100,2023-05-04,55.97,51.797008547008545,16.63
CRAM,103,100,2023-05-05,66,59.57946280991736,11.02
CRAM,103,100,2023-05-06,70.79,66.22491304347827,50.61
CRAM,103,100,2023-05-07,79.52,74.42568181818181,50.87
CRAM,103,100,2023-05-08,92.41,82.88271889400922,48.28
CRAM,103,100,2023-05-09,93.82,88.59843902439025,52.71
CRAM,103,100,2023-05-10,102.18,94.89169230769231,27.48
CRAM,103,100,2023-05-11,107.37,100.87697674418605,22
CRAM,103,100,2023-05-12,108.58,105.79421875,26.22
CRAM,103,100,2023-05-13,109.07,104.92542056074767,25.62
CRAM,103,100,2023-05-14,109.8,104.60409302325581,27.84
CRAM,103,100,2023-05-15,110.82,104.84354545454545,26.38
CRAM,103,100,2023-05-16,112.86,106.75613636363636,26.1
CRAM,103,100,2023-05-17,112.7,106.66420560747663,25.62
CRAM,103,100,2023-05-18,112.33,107.53686098654708,25.77
CRAM,103,100,2023-05-19,111.06,105.53777251184835,22.6
CRAM,103,100,2023-05-20,112.57,108.18933333333334,24.21
CRAM,103,100,2023-05-21,116.76,111.16251141552512,24.31
CRAM,103,100,2023-05-22,118.17,112.55471428571428,23.1
CRAM,103,100,2023-05-23,119.88,113.6077027027027,22.26
CRAM,103,100,2023-05-24,119.55,111.86360360360361,22.04
CRAM,103,100,2023-05-25,115.34,108.95617777777778,20.61
CRAM,103,100,2023-05-26,115.97,109.66062780269058,20.35
CRAM,103,100,2023-05-27,115.44,109.93022321428572,20.13
CRAM,103,100,2023-05-28,118.94,111.32403587443946,18.25
CRAM,103,100,2023-05-29,117.82,113.54247706422018,20.04
CRAM,103,100,2023-05-30,115.04,109.44223744292238,18.32
CRAM,103,100,2023-05-31,114.4,111.51451388888889,109.12
CRAM,103,100,2023-06-01,116.14,111.86588014981274,16.95
CRAM,103,100,2023-06-02,116.22,110.56939814814815,16.79
CRAM,103,100,2023-06-03,119.86,113.53831818181818,16.8
CRAM,103,100,2023-06-04,118.76,112.43017441860465,9.78
CRAM,103,100,2023-06-05,122.88,112.97984126984127,15.2
CRAM,103,100,2023-06-06,115.78,110.67714953271027,12.88
CRAM,103,100,2023-06-07,111.11,108.67402654867257,13.72
CRAM,103,100,2023-06-08,112.36,108.74206278026905,12.3
CRAM,103,100,2023-06-09,111.98,108.20153153153153,104.98
CRAM,103,100,2023-06-10,111.23,106.985,104.7
CRAM,103,100,2023-06-11,106.16,103.97566210045662,100.8
CRAM,103,100,2023-06-12,105.9,103.94217592592592,102.59
CRAM,103,100,2023-06-13,103.92,102.43387096774194,100.57
CRAM,103,100,2023-06-14,106.23,103.02986111111112,99.6
CRAM,103,100,2023-06-15,105.95,102.68233644859814,100.55
CRAM,103,100,2023-06-16,111.29,106.82137614678899,101.44
CRAM,103,100,2023-06-17,113.2,108.74776744186046,105.43
CRAM,103,100,2023-06-18,113.05,110.61429906542057,106.7
CRAM,103,100,2023-06-19,112.18,109.83550458715597,106.62
CRAM,103,100,2023-06-20,116.61,111.68490825688073,107.16
CRAM,103,100,2023-06-21,116.73,112.1887614678899,107.67
CRAM,103,100,2023-06-22,119.33,114.11958525345622,110.97
CRAM,103,100,2023-06-23,118.96,113.11165898617512,1.04
CRAM,103,100,2023-06-24,119.51,112.5455868544601,107.8
CRAM,103,100,2023-06-25,119.02,111.10324074074074,1.06
CRAM,103,100,2023-06-26,113.26,105.85530386740332,1.09
CRAM,103,100,2023-06-27,110.57,102.61740909090909,1.11
CRAM,103,100,2023-06-28,110.74,105.32281818181818,1.24
CRAM,103,100,2023-06-29,109.16,103.23762557077626,1.14
CRAM,103,100,2023-06-30,110.11,104.46216981132075,1.1
CRAM,103,100,2023-07-01,111.35,106.29714932126697,1.28
CRAM,103,100,2023-07-02,111.53,104.88529147982062,1.12
CRAM,103,100,2023-07-03,111.07,104.30165178571428,1.19
CRAM,103,100,2023-07-04,109.85,104.03709821428572,1.17
CRAM,103,100,2023-07-05,108.52,102.23067567567567,1.15
CRAM,103,100,2023-07-06,106.06,100.12683035714285,1.19
CRAM,103,100,2023-07-07,104.43,99.27793721973094,1.14
CRAM,103,100,2023-07-08,104.91,99.76313901345291,1.16
CRAM,103,100,2023-07-09,104.66,99.27097777777777,1.21
CRAM,103,100,2023-07-10,104.1,99.55871111111111,1.23
CRAM,103,100,2023-07-11,104.2,98.27374999999999,1.28
CRAM,103,100,2023-07-12,104.59,66.38658227848101,1.66
CRAM,103,100,2023-07-13,14.42,8.873993055555555,0.89
CRAM,103,100,2023-07-14,105.73,37.39203007518798,0.93
CRAM,103,100,2023-07-15,105.96,99.96261061946903,1.26
CRAM,103,100,2023-07-16,105.31,99.59022321428571,1.32
CRAM,103,100,2023-07-17,104.05,99.06832653061224,1.33
CRAM,103,100,2023-07-18,104.4,99.57189723320158,1.36
CRAM,103,100,2023-07-19,104.74,99.23237668161435,1.48
CRAM,103,100,2023-07-20,103.53,97.0704,1.41
CRAM,103,100,2023-07-21,108.07,97.87350877192982,1.42
CRAM,103,100,2023-07-22,108.54,101.65380530973451,1.54
CRAM,103,100,2023-07-23,108.24,100.68101321585902,1.4
CRAM,103,100,2023-07-24,110.9,101.07662337662337,1.49
CRAM,103,100,2023-07-25,110.08,101.5735775862069,1.54
CRAM,103,100,2023-07-26,110.76,101.80802631578948,1.4
CRAM,103,100,2023-07-27,110.87,100.82606060606061,1.48
CRAM,103,100,2023-07-28,106.16,33.33692307692308,1.36
CRAM,103,100,2023-07-29,108.36,99.71824675324676,1.51
CRAM,103,100,2023-07-30,107.56,99.95719298245614,1.56
CRAM,103,100,2023-07-31,108.27,99.4671615720524,1.6
CRAM,103,100,2023-08-01,108.61,100.48336244541484,1.62
CRAM,103,100,2023-08-02,109.08,100.49004347826087,1.62
CRAM,103,100,2023-08-03,108.93,101.07196506550218,1.67
CRAM,103,100,2023-08-04,109.63,100.84026086956521,1.75
CRAM,103,100,2023-08-05,108.98,100.41706140350877,1.66
CRAM,103,100,2023-08-06,108.68,100.26838427947598,1.74
CRAM,103,100,2023-08-07,108.25,99.24728070175439,1.84
CRAM,103,100,2023-08-08,107.8,98.59660869565218,1.6
CRAM,103,100,2023-08-09,107.47,99.31869346733669,1.71
CRAM,103,100,2023-08-10,0.34,0.3117241379310345,0.29
CRAM,103,100,2023-08-11,101.21,32.85996268656717,0.18
CRAM,103,100,2023-08-12,102.16,92.43424892703862,1.47
CRAM,103,100,2023-08-13,104.44,94.61891304347826,1.7
CRAM,103,100,2023-08-14,104.47,93.09150627615062,1.5
CRAM,103,100,2023-08-15,104.92,94.62377118644068,1.55
CRAM,103,100,2023-08-16,104.72,94.9545041322314,1.68
CRAM,103,100,2023-08-17,103.45,93.16320833333333,1.66
CRAM,103,100,2023-08-18,103.4,93.74391666666666,1.7
CRAM,103,100,2023-08-19,104.93,93.99892561983471,1.75
CRAM,103,100,2023-08-20,106.01,95.30107883817428,1.61
CRAM,103,100,2023-08-21,105.14,94.83136363636363,1.59
CRAM,103,100,2023-08-22,103.94,92.68213991769548,1.61
CRAM,103,100,2023-08-23,105.2,94.34606965174129,1.76
CRAM,103,100,2023-08-24,104.32,93.84881656804734,1.96
CRAM,103,100,2023-08-25,105.28,93.96130801687764,1.84
CRAM,103,100,2023-08-26,104.83,94.55167364016737,1.86
CRAM,103,100,2023-08-27,106.34,94.430625,1.95
CRAM,103,100,2023-08-28,105.44,96.2998319327731,1.95
CRAM,103,100,2023-08-29,104.82,94.68058091286306,1.93
CRAM,103,100,2023-08-30,106.61,93.74679166666667,1.79
CRAM,103,100,2023-08-31,106.02,95.88895833333333,1.93
CRAM,103,100,2023-09-01,105.33,95.29190082644628,1.94
CRAM,103,100,2023-09-02,104.95,94.995,1.96
CRAM,103,100,2023-09-03,106.37,95.490125,1.97
CRAM,103,100,2023-09-04,107.76,97.27433333333333,2
CRAM,103,100,2023-09-05,107.28,96.9855601659751,2
CRAM,103,100,2023-09-06,106.57,94.64194092827005,2.03
CRAM,103,100,2023-09-07,103.18,91.59244813278008,1.98
CRAM,103,100,2023-09-08,100.75,89.81366666666666,2.01
CRAM,103,100,2023-09-09,101.83,90.866,2.03
CRAM,103,100,2023-09-10,100.82,91.66293388429752,2.05
CRAM,103,100,2023-09-11,100.41,90.69970833333333,2.04
CRAM,103,100,2023-09-12,99.02,89.28520833333333,2.03
CRAM,103,100,2023-09-13,96.18,87.61470833333334,2.12
CRAM,103,100,2023-09-14,98.19,87.22257261410789,2.06
CRAM,103,100,2023-09-15,97.63,88.3305,2.08
CRAM,103,100,2023-09-16,96.63,87.03758333333333,2.11
CRAM,103,100,2023-09-17,96.43,87.71279166666666,2.17
CRAM,103,100,2023-09-18,97.68,87.06166666666667,2.23
CRAM,103,100,2023-09-19,97.15,88.12381742738589,2.09
CRAM,103,100,2023-09-20,99.33,88.98834024896266,2.14
CRAM,103,100,2023-09-21,102.9,90.72608333333334,2.24
CRAM,103,100,2023-09-22,102.3,92.76834024896266,2.22
CRAM,103,100,2023-09-23,101.5,91.527125,2.16
CRAM,103,100,2023-09-24,98.38,89.82758333333334,2.16
CRAM,103,100,2023-09-25,97.86,89.06070833333334,2.16
CRAM,103,100,2023-09-26,98.14,89.89296943231442,2.12
CRAM,103,100,2023-09-27,97.84,88.91895833333334,2.06
CRAM,103,100,2023-09-28,97.15,88.42920833333334,2.26
CRAM,103,100,2023-09-29,96.68,88.18154166666666,2.22
CRAM,103,100,2023-09-30,97.4,87.94979166666667,2.25
CRAM,103,100,2023-10-01,100.86,89.803375,2.22
CRAM,103,100,2023-10-02,102.1,91.93733333333333,2.28
CRAM,103,100,2023-10-03,101.3,91.6502489626556,2.23
CRAM,103,100,2023-10-04,100.65,91.14528925619835,2.15
CRAM,103,100,2023-10-05,98.9,89.87423236514523,2.2
CRAM,103,100,2023-10-06,96.47,86.49233333333333,2.21
CRAM,103,100,2023-10-07,91.67,81.85717299578059,2.1
CRAM,103,100,2023-10-08,88.03,79.58045081967214,2.19
CRAM,103,100,2023-10-09,86.9,78.68395061728395,2.15
CRAM,103,100,2023-10-10,84.73,77.06138775510205,2.17
CRAM,103,100,2023-10-11,84.1,76.10081967213115,2.23
CRAM,103,100,2023-10-12,83.72,75.49081300813008,1.99
CRAM,103,100,2023-10-13,83,75.86895161290323,2.14
CRAM,103,100,2023-10-14,82.29,74.70224489795919,2.15
CRAM,103,100,2023-10-15,82.72,75.43836,2.32
CRAM,103,100,2023-10-16,82.16,75.08298804780877,2.33
CRAM,103,100,2023-10-17,82.02,74.80466135458167,2.38
CRAM,103,100,2023-10-18,88.61,78.34236180904523,2.42
CRAM,103,100,2023-10-19,88.72,81.0185140562249,2.33
CRAM,103,100,2023-10-20,88.65,80.64152610441766,2.45
CRAM,103,100,2023-10-21,88.09,80.10274900398406,2.57
CRAM,103,100,2023-10-22,85.81,78.61725099601594,2.48
CRAM,103,100,2023-10-23,85.89,78.31615079365079,2.47
CRAM,103,100,2023-10-24,87.43,79.51476,2.5
CRAM,103,100,2023-10-25,87.69,80.1459126984127,2.59
CRAM,103,100,2023-10-26,86.96,80.38115079365079,2.6
CRAM,103,100,2023-10-27,86.78,80.27087301587302,2.56
CRAM,103,100,2023-10-28,85.5,79.83744939271256,2.56
CRAM,103,100,2023-10-29,83.98,78.5989156626506,2.79
CRAM,103,100,2023-10-30,82.92,76.96563157894737,2.79
CRAM,103,100,2023-11-01,80.12,79.72084507042254,79.19
CRAM,103,100,2023-11-02,79.99,78.71661202185793,77.52
CRAM,103,100,2023-11-03,80.5,79.53364406779662,76.98
CRAM,103,100,2023-11-04,81.39,79.79216326530613,76.78
CRAM,103,100,2023-11-05,81.33,80.20625498007968,73.52
CRAM,103,100,2023-11-06,82.13,81.26531746031746,78.39
CRAM,103,100,2023-11-07,81.94,81.06941860465116,75.3
CRAM,103,100,2023-11-08,82.61,82.18107913669064,80.47
CRAM,103,100,2023-11-09,83.01,82.31671586715868,81.1
CRAM,103,100,2023-11-10,83.35,82.83071174377224,81.5
CRAM,103,100,2023-11-11,83.49,83.09330960854092,82.44
CRAM,103,100,2023-11-12,84.43,83.38947368421053,82.56
CRAM,103,100,2023-11-13,84.97,83.96633802816902,82.27
CRAM,103,100,2023-11-14,85.63,84.46806451612903,83.01
CRAM,103,100,2024-03-21,89.96,88.53642857142857,78.55
CRAM,103,100,2024-03-22,92.1,90.55760147601475,77.77
CRAM,103,100,2024-03-23,93.85,91.87492907801419,91.17
CRAM,103,100,2024-03-24,95.95,93.36370503597122,92.15
CRAM,103,100,2024-03-25,95.58,93.93948717948717,92.77
CRAM,103,100,2024-03-26,98.64,94.1104255319149,92.67
CRAM,103,100,2024-03-27,98.79,94.86031914893617,93.23
CRAM,103,100,2024-03-28,100.37,95.52159420289856,93.93
CRAM,103,100,2024-03-29,97.06,95.10100358422939,94.11
CRAM,103,100,2024-03-30,96.13,94.56725352112676,93.53
CRAM,103,100,2024-03-31,97.03,95.42072463768116,94.04
CRAM,103,100,2024-04-01,97.82,96.16609318996416,94.92
CRAM,103,100,2024-04-02,97.25,95.7240780141844,94.54
CRAM,103,100,2024-04-03,98.1,96.07557971014492,95.16
CRAM,103,100,2024-04-04,97.43,95.92911971830986,95.03
CRAM,103,100,2024-04-05,96.93,95.40483870967742,94.57
CRAM,103,100,2024-04-06,101.46,96.73716845878137,94.65
CRAM,103,100,2024-04-07,102.71,100.5858947368421,98.8
CRAM,103,100,2024-04-08,102.56,98.79528517110266,93.79
CRAM,103,100,2024-04-09,100.61,99.16213114754099,95.09
CRAM,103,100,2024-04-10,104.84,99.79954545454545,90.44
CRAM,103,100,2024-04-11,106.87,102.60449799196788,93.03
CRAM,103,100,2024-04-12,106.75,102.80476377952756,81.46
CRAM,103,100,2024-04-13,107.91,103.1786475409836,94.37
CRAM,103,100,2024-04-14,108.64,105.85622406639004,75.48
CRAM,103,100,2024-04-15,114.04,108.13212851405622,85.36
CRAM,103,100,2024-04-16,112.59,108.59716738197424,80.82
CRAM,103,100,2024-04-17,107.38,105.44495,80.68
CRAM,103,100,2024-04-18,106.67,104.46924623115578,72.53
CRAM,103,100,2024-04-19,106.69,104.79849462365591,98.01
CRAM,103,100,2024-04-20,104.62,102.63846590909091,101.59
CRAM,103,100,2024-04-21,104.41,102.15005681818182,100.2
CRAM,103,100,2024-04-22,108.22,104.06672839506173,72.93
CRAM,103,100,2024-04-23,107.96,105.51430379746836,73.58
CRAM,103,100,2024-04-24,110.64,106.29637362637362,101.88
CRAM,103,100,2024-04-25,112.18,108.22369426751592,98.54
CRAM,103,100,2024-04-26,111.03,107.45934156378601,71.51
CRAM,103,100,2024-04-27,108.84,106.66472103004291,71.52
CRAM,103,100,2024-04-28,107.23,105.56928888888889,71.41
CRAM,103,100,2024-04-29,106.92,104.59047008547009,70.77
CRAM,103,100,2024-04-30,109.31,105.20931623931624,69.12
CRAM,103,100,2024-05-01,108.57,107.01039647577092,68.79
CRAM,103,100,2024-05-02,108.08,105.98707207207207,66.14
CRAM,103,100,2024-05-03,112.5,106.48374449339207,64.72
CRAM,103,100,2024-05-04,110.23,108.53256637168141,65.54
CRAM,103,100,2024-05-05,113.35,108.77022222222222,63.06
CRAM,103,100,2024-05-06,116.73,111.31130434782608,62.88
CRAM,103,100,2024-05-07,115.95,109.91603375527426,61.18
CRAM,103,100,2024-05-08,114.76,109.3744255319149,60.93
CRAM,103,100,2024-05-09,113.14,108.33232558139535,57.08
CRAM,103,100,2024-05-10,110.57,105.26652542372881,55.79
CRAM,103,100,2024-05-11,110.71,103.70713675213675,55.45
CRAM,103,100,2024-05-12,110.22,103.79281938325991,53.69
CRAM,103,100,2024-05-13,109.36,104.21273542600898,52.51
CRAM,103,100,2024-05-14,107.62,102.79448430493274,51.42
CRAM,103,100,2024-05-15,108.67,103.59132158590309,50.77
CRAM,103,100,2024-05-16,108.62,102.2044298245614,49.78
CRAM,103,100,2024-05-17,107.01,101.4426872246696,48.78
CRAM,103,100,2024-05-18,108.08,102.88751111111111,46.81
CRAM,103,100,2024-05-19,107.55,103.51688596491228,46.15
CRAM,103,100,2024-05-20,106.92,103.74216814159293,45.73
CRAM,103,100,2024-05-21,105.84,102.320796460177,43.63
CRAM,103,100,2024-05-22,103.91,99.78845814977974,42.82
CRAM,103,100,2024-05-23,107.38,100.57270742358078,41.72
CRAM,103,100,2024-05-24,107.54,100.93791489361702,40.67
CRAM,103,100,2024-05-25,105.33,99.3191592920354,38.34
CRAM,103,100,2024-05-26,103.07,101.03554585152838,39.02
CRAM,103,100,2024-05-27,102.76,98.99573275862069,36.48
CRAM,103,100,2024-05-28,102.69,98.67660869565218,36
CRAM,103,100,2024-05-29,104.42,98.69087136929461,32.26
CRAM,103,100,2024-05-30,104.35,100.9318085106383,97.1
CRAM,103,100,2024-05-31,103.35,100.75560784313726,28.56
CRAM,103,100,2024-06-01,102.83,100.22548245614036,29.06
CRAM,103,100,2024-06-02,106.47,101.60166666666666,30.74
CRAM,103,100,2024-06-03,106.99,102.55149122807018,99.7
CRAM,103,100,2024-06-04,104.98,101.27365217391305,26.11
CRAM,103,100,2024-06-05,104.73,101.57377192982456,98.91
CRAM,103,100,2024-06-06,101.8,97.21698275862069,23.62
CRAM,103,100,2024-06-07,100.8,97.81464912280701,96.34
CRAM,103,100,2024-06-08,100.35,98.37587719298246,22.15
CRAM,103,100,2024-06-09,100.37,98.39764444444444,22.69
CRAM,103,100,2024-06-10,102.42,98.38324561403509,18.79
CRAM,103,100,2024-06-11,101.73,98.62167400881057,20.74
CRAM,103,100,2024-06-12,102.38,98.52635944700461,95.99
CRAM,103,100,2024-06-13,102.95,100.30776785714286,98.4
CRAM,103,100,2024-06-14,107.31,101.55495614035088,10.14
CRAM,103,100,2024-06-15,107.81,103.04736842105264,10.83
CRAM,103,100,2024-06-16,103.97,100.61234782608696,9.79
CRAM,103,100,2024-06-17,103.68,101.2544,98.81
CRAM,103,100,2024-06-18,106.23,102.4863436123348,99.08
CRAM,103,100,2024-06-19,106.73,102.48533333333333,5.43
CRAM,103,100,2024-06-20,106.79,103.385625,100.08
CRAM,103,100,2024-06-21,103.08,100.96367088607595,98.81
CRAM,103,100,2024-06-22,102.13,99.7851736111111,97.78
CRAM,103,100,2024-06-23,103.91,99.671875,97.28
CRAM,103,100,2024-06-24,107.24,102.46291497975709,100
CRAM,103,100,2024-06-25,106.77,102.93197115384615,97.66
CRAM,103,100,2024-06-26,106.6,102.96214592274679,1.25
CRAM,103,100,2024-06-27,108.14,102.69877729257642,1.39
CRAM,103,100,2024-06-28,107.15,102.68570796460178,99.47
CRAM,103,100,2024-06-29,102.41,100.02852678571429,97.95
CRAM,103,100,2024-06-30,105.77,100.52566308243728,0.9
LIRO,103,100,2022-05-06,90.83,88.855,87.68
LIRO,103,100,2022-05-07,91.58,88.68683333333334,82.86
LIRO,103,100,2022-05-09,100.84,98.4804,89.14
LIRO,103,100,2022-05-10,106.79,101.2941975308642,98.44
LIRO,103,100,2022-05-11,111.07,107.36195488721805,103.41
LIRO,103,100,2022-05-12,111.44,107.7598275862069,104.22
LIRO,103,100,2022-05-13,113.56,108.07476793248945,104.17
LIRO,103,100,2022-05-14,113.2,109.17176211453744,106.01
LIRO,103,100,2022-05-15,112.32,107.26799145299145,104.97
LIRO,103,100,2022-05-16,107.43,104.63826530612245,103.14
LIRO,103,100,2022-05-17,107.79,105.81091666666667,103.78
LIRO,103,100,2022-05-18,107.21,103.63876595744681,101.53
LIRO,103,100,2022-05-19,103.47,101.37964157706094,99.92
LIRO,103,100,2022-05-20,101.89,99.05949820788531,96.52
LIRO,103,100,2022-05-21,101.87,99.2684229390681,97.14
LIRO,103,100,2022-05-22,101.44,99.42645614035088,97.86
LIRO,103,100,2022-05-23,103.36,99.64054945054946,97.02
LIRO,103,100,2022-05-24,105.59,101.22350877192983,98.37
LIRO,103,100,2022-05-25,105.33,101.46549645390071,99.89
LIRO,103,100,2022-05-26,100.14,98.60663120567376,97.61
LIRO,103,100,2022-05-27,103.94,98.8302105263158,95.34
LIRO,103,100,2022-05-28,104.13,100.31898245614035,98.86
LIRO,103,100,2022-05-29,103.11,99.51771739130434,97.31
LIRO,103,100,2022-05-30,107.18,102.2958947368421,99.09
LIRO,103,100,2022-05-31,107.6,103.74301075268818,100.82
LIRO,103,100,2022-06-01,105.47,101.75230496453901,98.8
LIRO,103,100,2022-06-02,103.5,100.36891228070175,95.15
LIRO,103,100,2022-06-03,102.67,98.58371527777778,90.18
LIRO,103,100,2022-06-04,100.97,96.13797101449275,90.35
LIRO,103,100,2022-06-05,98.49,91.07867383512544,85.18
LIRO,103,100,2022-06-06,104.37,86.78898039215686,78.37
LIRO,103,100,2022-06-07,105.34,101.33967479674797,98.19
LIRO,103,100,2022-06-08,105.13,102.1397131147541,95.86
LIRO,103,100,2022-06-09,104.53,101.74552631578948,99.41
LIRO,103,100,2022-06-10,106.75,103.23279411764706,97.27
LIRO,103,100,2022-06-11,106.3,102.57932960893855,98.25
LIRO,103,100,2022-06-12,107.86,101.58817073170732,95.53
LIRO,103,100,2022-06-13,107.19,102.67896,99.12
LIRO,103,100,2022-06-14,108.04,102.47224066390041,99.46
LIRO,103,100,2022-06-15,110.03,105.28960352422908,97.63
LIRO,103,100,2022-06-16,105.45,102.3487029288703,96.9
LIRO,103,100,2022-06-17,105.58,102.17613861386138,99.31
LIRO,103,100,2022-06-18,106.08,105.61500000000001,105.15
LIRO,103,100,2022-06-20,111.89,107.1917213114754,102.9
LIRO,103,100,2022-06-21,112.24,106.65237704918033,100.59
LIRO,103,100,2022-06-22,112.76,105.24585470085471,101.23
LIRO,103,100,2022-06-23,109.75,104.17709251101321,95.88
LIRO,103,100,2022-06-24,112.02,105.59793522267206,98.99
LIRO,103,100,2022-06-25,108.92,104.49739495798319,99.38
LIRO,103,100,2022-06-26,106.22,103.54870833333334,101.36
LIRO,103,100,2022-06-27,106.52,102.63570247933885,98.29
LIRO,103,100,2022-06-28,106.3,101.92256637168141,97.51
LIRO,103,100,2022-06-29,106.47,100.9558024691358,94.22
LIRO,103,100,2022-06-30,106.31,101.98548117154812,96.98
LIRO,103,100,2022-07-01,105.94,101.27477419354838,94.13
LIRO,103,100,2022-08-15,90.85,88.54227848101266,86.2
LIRO,103,100,2022-08-16,95.16,88.77576763485477,82.09
LIRO,103,100,2022-08-17,95.34,91.18573839662447,85.76
LIRO,103,100,2022-08-18,96.61,92.33953974895398,88.28
LIRO,103,100,2022-08-19,96.09,92.51811188811189,88.65
LIRO,103,100,2022-08-20,98.26,95.67444444444445,91.39
LIRO,103,100,2022-08-21,98.19,93.59139240506329,89.14
LIRO,103,100,2022-08-22,97.47,93.33054166666666,88.29
LIRO,103,100,2022-08-23,97.44,94.09127118644068,89.03
LIRO,103,100,2022-08-24,99.19,96.16373983739837,92.7
LIRO,103,100,2022-08-25,98.92,95.6753086419753,92.76
LIRO,103,100,2022-08-26,96.13,92.1393670886076,86.7
LIRO,103,100,2022-08-27,95.6,91.83028455284553,88.32
LIRO,103,100,2022-08-28,92.12,89.33645833333334,86.77
LIRO,103,100,2022-08-29,94.28,90.34560975609756,87.23
LIRO,103,100,2022-08-30,94.46,91.32101321585903,86.72
LIRO,103,100,2022-08-31,95.21,91.00420168067227,86.45
LIRO,103,100,2022-09-01,97.28,92.07828,88.13
LIRO,103,100,2022-09-02,99.49,94.9954958677686,89.48
LIRO,103,100,2022-09-03,98.49,95.31524590163934,91.77
LIRO,103,100,2022-09-04,96.83,92.39106557377049,87.18
LIRO,103,100,2022-09-05,96.65,92.77036231884058,88.27
LIRO,103,100,2022-09-06,96.51,92.44925531914893,88.15
LIRO,103,100,2022-09-07,97.5,93.48056179775281,89.26
LIRO,103,100,2022-09-08,97.36,93.45536585365853,89.25
LIRO,103,100,2022-09-09,96.43,93.4008032128514,87.88
LIRO,103,100,2022-09-10,93.36,88.3847280334728,84.46
LIRO,103,100,2022-09-11,88.13,85.42193675889328,81.38
LIRO,103,100,2022-09-12,88.17,85.12489959839357,81.86
LIRO,103,100,2022-09-13,90.52,84.80983606557378,79.93
LIRO,103,100,2022-09-14,90.73,87.60087649402391,80.84
LIRO,103,100,2022-09-15,92.19,87.46068825910932,83.99
LIRO,103,100,2022-09-16,93.36,89.42245762711865,84.24
