"","siteID","date","meanChlorophyll","maxChlorophyll","minChlorophyll"
"7127","LIRO",2023-08-28,10.4270479704797,18.53,2.98
"7128","LIRO",2023-08-29,9.509,17.32,3.73
"7129","LIRO",2023-08-30,10.0966785714286,17.86,3.19
"7130","LIRO",2023-08-31,10.1509051724138,19.83,2.93
"7131","LIRO",2023-09-01,8.34996212121212,17.34,2.15
"7132","LIRO",2023-09-02,8.02037313432836,16.22,2.61
"7133","LIRO",2023-09-03,7.39786516853933,13.75,2.64
"7134","LIRO",2023-09-04,6.28192592592593,14.84,2.72
"7135","LIRO",2023-09-05,4.54038194444444,12.37,2.04
"7136","LIRO",2023-09-06,3.48456445993031,5.85,1.66
"7137","LIRO",2023-09-07,3.55285171102662,7.46,2.32
"7138","LIRO",2023-09-08,3.47620689655172,6.9,1.99
"7139","LIRO",2023-09-09,3.15392307692308,7.33,1.54
"7140","LIRO",2023-09-10,2.9506106870229,7.93,1.59
"7141","LIRO",2023-09-11,3.04848837209302,6.25,1.46
"7142","LIRO",2023-09-12,2.85229571984436,4.9,1.57
"7143","LIRO",2023-09-13,3.12216535433071,5.47,2.19
"7144","LIRO",2023-09-14,2.94756,5.79,1.97
"7145","LIRO",2023-09-15,2.23598455598456,6.95,1.13
"7146","LIRO",2023-09-16,2.66804780876494,4.75,1.78
"7147","LIRO",2023-09-17,2.44897637795276,6.19,1.32
"7148","LIRO",2023-09-18,2.3744921875,4.83,1.6
"7149","LIRO",2023-09-19,2.34682352941176,4.29,1.37
"7150","LIRO",2023-09-20,2.21385826771654,4.37,1.27
"7151","LIRO",2023-09-21,2.40968871595331,5.05,1.25
"7152","LIRO",2023-09-22,2.19542857142857,5.13,1.4
"7153","LIRO",2023-09-23,2.41854838709677,5.67,1.18
"7154","LIRO",2023-09-24,2.81938223938224,5.37,1.8
"7155","LIRO",2023-09-25,2.68622568093385,5.13,1.34
"7156","LIRO",2023-09-26,2.82447058823529,7.24,1.5
"7157","LIRO",2023-09-27,2.6111583011583,6.89,1.32
"7158","LIRO",2023-09-28,3.01069672131148,8.6,1.22
"7159","LIRO",2023-09-29,2.74796078431373,8.47,1.25
"7160","LIRO",2023-09-30,2.528359375,4.88,1.47
"7161","LIRO",2023-10-01,2.6375,7.38,1.3
"7162","LIRO",2023-10-02,2.01240310077519,4.34,0.8
"7163","LIRO",2023-10-03,1.7848,4.33,0.71
"7164","LIRO",2023-10-04,1.66257692307692,4.2,0.72
"7165","LIRO",2023-10-05,1.99901185770751,5.79,0.91
"7166","LIRO",2023-10-06,2.23832,4.75,1.23
"7167","LIRO",2023-10-07,2.60935483870968,5.27,1.55
"7168","LIRO",2023-10-08,2.50630081300813,6.22,1.22
"7169","LIRO",2023-10-09,2.43380165289256,5.71,1.04
"7170","LIRO",2023-10-10,2.52285714285714,5.93,1.2
"7171","LIRO",2023-10-11,2.46913793103448,6.47,1.29
"7172","LIRO",2023-10-12,2.45462555066079,5.88,1.39
"7173","LIRO",2023-10-13,2.7931718061674,7,1.26
"7174","LIRO",2023-10-14,3.05662100456621,7.48,1.63
"7175","LIRO",2023-10-15,3.00985221674877,8.78,1.35
"7176","LIRO",2023-10-16,3.36299065420561,9.27,1.77
"7177","LIRO",2023-10-17,3.364375,9.44,1.46
"7178","LIRO",2023-10-18,3.21812227074236,9.49,1.12
"7179","LIRO",2023-10-19,4.30939130434783,12.79,1.25
"7180","LIRO",2023-10-20,6.59671936758893,12.26,0.99
"7181","LIRO",2023-10-21,4.01774545454545,14.28,1.48
"7182","LIRO",2023-10-22,3.28768953068592,5.98,2.26
"7183","LIRO",2023-10-23,2.45613718411552,5.04,1.28
"7184","LIRO",2023-10-24,2.33307971014493,4.55,1.22
"7185","LIRO",2023-10-25,2.4390405904059,4.83,1.2
"7186","LIRO",2023-10-26,2.22946619217082,4.66,0.74
"7187","LIRO",2023-10-27,2.26992857142857,3.99,0.53
"7188","LIRO",2023-10-28,2.00078014184397,3.99,0.31
"7189","LIRO",2023-10-29,2.13278571428571,4.54,0.96
"7190","LIRO",2023-10-30,2.00491103202847,4.23,0.89
"7191","LIRO",2023-10-31,2.13626373626374,5.23,1.27
"7192","LIRO",2023-11-01,2.29170212765957,4.53,1.26
"7193","LIRO",2023-11-02,2.35523131672598,3.97,0.81
"7194","LIRO",2023-11-03,2.4191134751773,4.42,1.04
"7195","LIRO",2023-11-04,2.60231316725979,5.82,1.06
"7196","LIRO",2023-11-05,2.59043636363636,5.65,1.13
"7197","LIRO",2023-11-06,2.65869565217391,4.28,1.04
"7198","LIRO",2023-11-07,2.835,4.97,1.54
"7199","LIRO",2023-11-08,2.53758865248227,5.23,1.51
"7200","LIRO",2023-11-09,2.82450354609929,5.21,2.02
"7201","LIRO",2023-11-10,2.59423487544484,4.15,1.24
"7202","LIRO",2023-11-11,2.6930223880597,4.68,1.61
"7203","LIRO",2023-11-12,2.5786524822695,4.43,1.9
"7204","LIRO",2023-11-13,2.20765957446809,5.91,0.82
"7205","LIRO",2024-04-01,7.38819444444444,10.07,5.73
"7206","LIRO",2024-04-02,6.59637630662021,10.66,4.05
"7207","LIRO",2024-04-03,8.03243055555556,13.3,5.04
"7208","LIRO",2024-04-04,7.12102112676056,9.62,5.28
"7209","LIRO",2024-04-05,6.6505737704918,11.25,3.12
"7210","LIRO",2024-04-09,6.93688888888889,10.49,2.14
"7211","LIRO",2024-04-10,6.02022140221402,9.65,1.66
"7212","LIRO",2024-04-11,4.86368794326241,11.98,1.16
"7213","LIRO",2024-04-12,5.08904255319149,10.07,1.66
"7214","LIRO",2024-04-13,5.42443262411348,9.9,1.53
"7215","LIRO",2024-04-14,4.59154121863799,15.59,1.15
"7216","LIRO",2024-04-15,4.46286231884058,11.19,0.94
"7217","LIRO",2024-04-16,4.83070833333333,11.85,1.37
"7218","LIRO",2024-04-17,4.7043115942029,12.7,1.41
"7219","LIRO",2024-04-18,6.08345454545455,11.99,3.19
"7220","LIRO",2024-04-19,5.24359430604982,13.6,1.53
"7221","LIRO",2024-04-20,5.3306204379562,11.48,2.1
"7222","LIRO",2024-04-21,5.38575091575092,13.72,1.6
"7223","LIRO",2024-04-22,4.45445652173913,14.99,1.06
"7224","LIRO",2024-04-23,4.34749077490775,12.41,1.01
"7225","LIRO",2024-04-24,4.56109022556391,15.12,1.41
"7226","LIRO",2024-04-25,3.63343511450382,14.56,0.93
"7227","LIRO",2024-04-26,3.14988549618321,11.58,0.63
"7228","LIRO",2024-04-27,3.2542803030303,12.19,0.83
"7229","LIRO",2024-04-28,4.09519163763066,6.57,1.86
"7230","LIRO",2024-04-29,4.09768421052632,9.68,1.51
"7231","LIRO",2024-04-30,4.32579335793358,11.31,2.13
"7232","LIRO",2024-05-01,3.64565055762082,13.2,1.22
"7233","LIRO",2024-05-02,3.73173144876325,11.67,1.45
"7234","LIRO",2024-05-03,4.06930555555556,6.19,2.79
"7235","LIRO",2024-05-04,2.70913194444444,6.19,0.65
"7236","LIRO",2024-05-05,3.6571875,7.33,2.11
"7237","LIRO",2024-05-06,2.94383275261324,6.03,1.05
"7238","LIRO",2024-05-07,2.70388888888889,4.43,0.99
"7239","LIRO",2024-05-08,3.51388888888889,12.32,2.15
"7240","LIRO",2024-05-09,2.89416030534351,9.17,1.36
"7241","LIRO",2024-05-10,2.4646332046332,7.42,1.19
"7242","LIRO",2024-05-11,2.56636363636364,10.38,1.2
"7243","LIRO",2024-05-12,2.38057034220532,11.98,1.05
"7244","LIRO",2024-05-13,2.27515503875969,6.23,0.94
"7245","LIRO",2024-05-14,2.11830115830116,7.64,0.85
"7246","LIRO",2024-05-15,2.02320610687023,15.61,0.87
"7247","LIRO",2024-05-16,2.15669230769231,7.16,0.81
"7248","LIRO",2024-05-17,2.16178294573643,5.63,1.28
"7249","LIRO",2024-05-18,2.0996138996139,6.22,1.12
"7250","LIRO",2024-05-19,1.81734615384615,5.47,0.9
"7251","LIRO",2024-05-20,1.92396078431373,6.69,0.83
"7252","LIRO",2024-05-21,2.52173076923077,5.87,1.57
"7253","LIRO",2024-05-22,2.88023076923077,5.59,1.91
"7254","LIRO",2024-05-23,3.28082706766917,7.22,2.09
"7255","LIRO",2024-05-24,3.27438848920863,8.63,1.66
"7256","LIRO",2024-05-25,3.28171532846715,8.67,1.97
"7257","LIRO",2024-05-26,3.24544483985765,9.44,1.73
"7258","LIRO",2024-05-27,3.66321299638989,7.19,1.83
"7259","LIRO",2024-05-28,3.29967741935484,7.13,1.95
"7260","LIRO",2024-05-29,3.54368794326241,6.09,2.07
"7261","LIRO",2024-05-30,2.53982206405694,6.84,1.3
"7262","LIRO",2024-05-31,2.09087912087912,6.23,1.01
"7263","LIRO",2024-06-01,2.06378676470588,5.77,0.96
"7264","LIRO",2024-06-02,2.47959706959707,5.53,1.05
"7265","LIRO",2024-06-03,2.34338181818182,6.77,0.88
"7266","LIRO",2024-06-04,2.31201492537313,4.4,1.3
"7267","LIRO",2024-06-05,2.17507352941176,6.74,0.97
"7268","LIRO",2024-06-06,2.3635447761194,5.26,1.09
"7269","LIRO",2024-06-07,2.59096385542169,6.69,1.28
"7270","LIRO",2024-06-08,2.18875,5.77,1.04
"7271","LIRO",2024-06-09,2.54682310469314,5.9,1.08
"7272","LIRO",2024-06-10,2.7601083032491,6.38,1.13
"7273","LIRO",2024-06-11,2.19098540145985,5.62,1.08
"7274","LIRO",2024-06-12,2.59254480286738,5.72,1.06
"7275","LIRO",2024-06-13,2.24697508896797,4.75,1.19
"7276","LIRO",2024-06-14,2.21059649122807,5.79,1.1
"7277","LIRO",2024-06-15,2.25272727272727,6.33,0.76
"7278","LIRO",2024-06-16,2.39448148148148,5.67,1.19
"7279","LIRO",2024-06-17,3.24336917562724,7.27,1.6
"7280","LIRO",2024-06-18,3.3856043956044,9.28,1.85
"7281","LIRO",2024-06-19,3.33512455516014,7.47,1.45
"7282","LIRO",2024-06-20,3.33498207885305,6.81,1.25
"7283","LIRO",2024-06-21,3.60152173913043,7.2,1.43
"7284","LIRO",2024-06-22,4.16470588235294,9.18,2.43
"7285","LIRO",2024-06-23,4.33741007194245,10.29,1.73
"7286","LIRO",2024-06-24,4.1286496350365,10.44,2.1
"7287","LIRO",2024-06-25,3.88815602836879,11.6,1.81
"7288","LIRO",2024-06-26,4.09643884892086,10.18,1.78
"7289","LIRO",2024-06-27,4.66402777777778,8.03,2.33
"7290","LIRO",2024-06-28,4.27687943262411,11.94,1.67
"7291","LIRO",2024-06-29,4.98856630824373,12.49,2.45
"7292","LIRO",2024-06-30,4.59584837545126,12.06,1.55
"7293","LIRO",2024-07-01,4.33154121863799,11.61,1.6
"7294","LIRO",2024-07-02,3.95939716312057,8.97,1.97
"7295","LIRO",2024-07-03,4.93578571428571,9.39,1.92
"7296","LIRO",2024-07-04,4.26884120171674,11.4,2.05
"7297","LIRO",2024-07-05,4.034440433213,10.64,1.81
"7298","LIRO",2024-07-06,4.22847583643123,11.25,1.98
"7299","LIRO",2024-07-07,3.38310714285714,8.86,1.63
"7300","LIRO",2024-07-08,3.37694545454545,8.76,1.63
"7301","LIRO",2024-07-09,3.00348659003831,6.97,1.44
"7302","LIRO",2024-07-10,2.1019776119403,6.58,0.92
"7303","LIRO",2024-07-11,1.77330985915493,4.43,0.91
"7304","LIRO",2024-07-12,1.67072202166065,5.1,0.74
"7305","LIRO",2024-07-13,1.93450184501845,8.36,0.95
"7306","LIRO",2024-07-14,2.20555133079848,11.08,0.93
"7307","LIRO",2024-07-15,1.8048275862069,6.18,0.82
"7308","LIRO",2024-07-16,1.81914728682171,5.24,1
"7309","LIRO",2024-07-17,1.91376425855513,6.71,0.87
"7310","LIRO",2024-07-18,2.140859375,5.31,1.3
"7311","LIRO",2024-07-19,1.82015209125475,8.88,0.92
"7312","LIRO",2024-07-20,1.82,10.85,0.85
"7313","LIRO",2024-07-21,1.85725868725869,6.54,0.91
"7314","LIRO",2024-07-22,1.84160305343511,12.55,0.86
"7315","LIRO",2024-07-23,1.88612403100775,9.8,0.79
"7316","LIRO",2024-07-24,2.17501930501931,5.8,1.47
"7317","LIRO",2024-07-25,2.01690839694656,5.13,1.14
"7318","LIRO",2024-07-26,1.99333333333333,5.67,0.95
"7319","LIRO",2024-07-27,1.91302681992337,8.72,1.02
"7320","LIRO",2024-07-28,2.01084942084942,5.9,1.2
"7321","LIRO",2024-07-29,2.04424124513619,12.37,1.09
"7322","LIRO",2024-07-30,2.08138461538462,6.49,0.96
"7323","LIRO",2024-07-31,2.2349609375,6.47,1
"7324","LIRO",2024-08-01,2.20908,6.31,0.89
"7325","LIRO",2024-08-02,2.47346303501946,7.29,1.26
"7326","LIRO",2024-08-03,2.31449612403101,8.97,0.93
"7327","LIRO",2024-08-04,2.4548275862069,7.01,1.09
"7328","LIRO",2024-08-05,2.67992248062016,6.1,1.51
"7329","LIRO",2024-08-06,2.90926640926641,6.31,1.54
"7330","LIRO",2024-08-07,2.51201492537313,6.67,1.28
"7331","LIRO",2024-08-08,2.59208333333333,5.23,1.45
"7332","LIRO",2024-08-09,2.61468864468864,5.64,1.68
"7333","LIRO",2024-08-10,2.67534615384615,5.26,1.76
"7334","LIRO",2024-08-11,2.84344827586207,5.9,1.96
"7335","LIRO",2024-08-12,2.39389312977099,5.89,1.31
"7336","LIRO",2024-08-13,2.18704980842912,5.09,1.17
"7337","LIRO",2024-08-14,1.98642585551331,5.63,0.97
"7338","LIRO",2024-08-15,1.81769230769231,5.38,0.85
"7339","LIRO",2024-08-16,2.24340996168582,4.84,1.24
"7340","LIRO",2024-08-17,2.10329501915709,4.34,1.13
"7341","LIRO",2024-08-18,2.14727272727273,4.08,1.37
"7342","LIRO",2024-08-19,2.05483018867925,4.55,1.14
"7343","LIRO",2024-08-20,2.13306273062731,4.94,0.97
"7344","LIRO",2024-08-21,2.04667896678967,5.92,0.8
"7345","LIRO",2024-08-22,1.95912087912088,4.53,0.78
"7346","LIRO",2024-08-23,1.96485074626866,4.37,0.98
"7347","LIRO",2024-08-24,2.29549815498155,4.95,1.35
"7348","LIRO",2024-08-25,2.05916666666667,5.74,0.96
"7349","LIRO",2024-08-26,2.04191729323308,5.36,1.05
"7350","LIRO",2024-08-27,2.26363228699552,4.51,0.95
"7351","LIRO",2024-08-28,2.40435606060606,4.36,1.2
"7352","LIRO",2024-08-29,2.45555133079848,4.71,1.49
"7353","LIRO",2024-08-30,2.39390151515152,5.01,1.35
"7354","LIRO",2024-08-31,2.40996402877698,5.6,1.51
"7355","LIRO",2024-09-01,2.33631944444444,4.31,1.4
"7356","LIRO",2024-09-02,2.62312727272727,6.12,1.73
"7357","LIRO",2024-09-03,2.49215328467153,5.69,1.27
"7358","LIRO",2024-09-04,2.67082304526749,5.85,1.63
"7359","LIRO",2024-09-05,2.48924731182796,4.34,1.46
"7360","LIRO",2024-09-06,2.71773504273504,4.81,1.86
"7361","LIRO",2024-09-07,2.5380701754386,4.8,1.63
"7362","LIRO",2024-09-08,2.45954545454545,4.75,1.47
"7363","LIRO",2024-09-09,2.36466898954704,5.16,1.53
"7364","LIRO",2024-09-10,2.24611510791367,4.06,1.2
"7365","LIRO",2024-09-11,2.23555160142349,3.34,1.51
"7366","LIRO",2024-09-12,2.13921708185053,4.09,1.21
"7367","LIRO",2024-09-13,1.99148936170213,3.14,1.25
"7368","LIRO",2024-09-20,2.02859756097561,3.39,1.42
"7369","LIRO",2024-09-21,2.07750902527076,4.6,1.13
"7370","LIRO",2024-09-22,2.63237588652482,5.38,1.23
"7371","LIRO",2024-09-23,2.37975,4.54,1.19
"7372","LIRO",2024-09-24,2.37748226950355,5.48,1.26
"7373","LIRO",2024-09-25,2.51757142857143,5.89,1.23
"7374","LIRO",2024-09-26,2.33539419087137,5.29,1.37
"7375","LIRO",2024-09-27,2.25556737588652,5.47,1.15
"7376","LIRO",2024-09-28,2.12657243816254,4.51,1.34
"7377","LIRO",2024-09-29,2.22853146853147,4.37,1.23
"7378","LIRO",2024-09-30,2.1708041958042,4.54,1.24
"7379","LIRO",2024-10-01,2.20919860627178,3.93,1.45
"7380","LIRO",2024-10-02,2.48148409893993,5.04,1.47
"7381","LIRO",2024-10-03,2.45465306122449,4.3,0.98
"7382","LIRO",2024-10-04,2.75156488549618,5.89,1.37
"7383","LIRO",2024-10-05,2.51667938931298,4.96,1.26
"7384","LIRO",2024-10-06,2.37828767123288,5.41,1.5
"7385","LIRO",2024-10-12,2.76357541899441,5.78,1.29
"7386","LIRO",2024-10-13,2.79992565055762,6.69,1.31
"7387","LIRO",2024-10-14,2.77180147058824,5.2,1.93
"7388","LIRO",2024-10-15,2.78220588235294,5,1.41
"7389","LIRO",2024-10-16,2.70989323843416,5.25,1.64
"7390","LIRO",2024-10-17,2.54542553191489,4.61,1.49
"7391","LIRO",2024-10-18,2.30764285714286,4.21,1.39
"7392","LIRO",2024-10-19,2.30209219858156,4.06,1.46
"7393","LIRO",2024-10-20,2.39695340501792,3.82,1.29
"7394","LIRO",2024-10-21,2.28625899280576,5.03,1.28
"7395","LIRO",2024-10-22,2.22423487544484,4.25,1.07
"7396","LIRO",2024-10-23,2.28691489361702,4.58,1
"7397","LIRO",2024-10-24,2.70174377224199,5.84,1.06
"7398","LIRO",2024-10-25,2.62174377224199,4.16,0.92
"7399","LIRO",2024-10-26,2.83705673758865,5.39,0.98
"7400","LIRO",2024-10-27,2.97641843971631,5.57,1.6
"7401","LIRO",2024-10-28,3.02010869565217,5.38,1.45
"7402","LIRO",2024-10-29,3.04985815602837,6.18,1.5
"7403","LIRO",2024-10-30,2.92566666666667,5.03,1.36
"7404","LIRO",2024-10-31,3.33017857142857,5.6,1.01
"7405","LIRO",2024-11-01,3.0652688172043,5.4,1.02
"7406","LIRO",2024-11-02,2.88169675090253,6,1.74
"7407","LIRO",2024-11-03,2.84351063829787,5.82,1.66
"7408","LIRO",2024-11-04,2.99119133574007,5.09,1.96
"7409","LIRO",2024-11-05,3.44514598540146,6.48,2.08
"7410","LIRO",2024-11-06,3.11842857142857,5.11,1.72
"7411","LIRO",2024-11-07,3.03708185053381,6.28,1.71
"7412","LIRO",2024-11-08,2.74431818181818,5.06,1.24
"7413","LIRO",2024-11-09,2.98618705035971,5.81,1.91
"7414","LIRO",2024-11-10,3.05932624113475,5.66,1.87
"7415","LIRO",2024-11-11,3.35448028673835,6.79,1.73
"7416","LIRO",2024-11-12,2.86777777777778,5.23,1.96
"7417","LIRO",2024-11-13,2.85956,5.96,1.17
"7418","LIRO",2024-11-14,3.15049645390071,6.13,1.64
"7419","LIRO",2024-11-15,3.4909756097561,4.65,2.52
"7420","LIRO",2025-04-18,7.64729613733906,14.26,1.1
"7421","LIRO",2025-04-19,8.86404255319149,15.96,4.65
"7422","LIRO",2025-04-20,6.7513829787234,17.93,1.21
"7423","LIRO",2025-04-21,6.29266903914591,16.55,1.3
"7424","LIRO",2025-04-22,7.67259786476868,16.71,2.41
"7425","LIRO",2025-04-23,7.34085106382979,16.25,1.81
"7426","LIRO",2025-04-24,6.05234657039711,16,1.1
"7427","LIRO",2025-04-25,6.25702508960573,16.68,1.4
"7428","LIRO",2025-04-26,6.9398951048951,15.83,1.99
"7429","LIRO",2025-04-27,4.60305555555556,11.84,0.93
"7430","LIRO",2025-04-28,4.83743859649123,10.29,1.18
"7431","LIRO",2025-04-29,6.00109947643979,10.85,2.43
"7432","LIRO",2025-05-21,2.31766871165644,6.01,1.28
"7433","LIRO",2025-05-22,2.20566176470588,6.03,0.97
"7434","LIRO",2025-05-23,2.10943462897527,5.96,0.79
"7435","LIRO",2025-05-24,2.19521428571429,6.35,0.97
"7436","LIRO",2025-05-25,2.35132616487455,8.81,0.89
"7437","LIRO",2025-05-26,1.52157142857143,5.4,0.81
"7438","LIRO",2025-06-25,3.2744696969697,10.37,1.8
"7439","LIRO",2025-06-26,3.51977528089888,7.25,1.99
"7440","LIRO",2025-06-27,4.05137404580153,9.05,2.44
"7441","LIRO",2025-06-28,3.93325581395349,9.4,1.1
"7442","LIRO",2025-06-29,3.52527131782946,8.67,1.48
"7443","LIRO",2025-06-30,3.43494423791822,12.18,1.39
"7444","LIRO",2025-07-01,3.94477777777778,10.32,1.46
"7445","LIRO",2025-07-02,3.79905660377359,10.58,1.7
"7446","LIRO",2025-07-03,3.5157421875,10.41,1.64
"7447","LIRO",2025-07-04,3.06074626865672,8.28,1.41
"7448","LIRO",2025-07-05,2.81401515151515,9.04,1.43
"7449","LIRO",2025-07-06,3.30007434944238,10.4,1.53
"7450","LIRO",2025-07-07,3.06136200716846,6.48,1.75
"7451","LIRO",2025-07-08,2.62801418439716,6.27,1.14
"7452","LIRO",2025-07-09,2.78744680851064,5.6,1.28
"7453","LIRO",2025-07-10,3.0593893129771,8.41,1.2
"7454","LIRO",2025-07-11,3.36483271375465,8.89,1.83
"7455","LIRO",2025-07-12,3.21652830188679,9.25,1.66
"7456","LIRO",2025-07-13,3.52531496062992,8.08,1.91
"7457","LIRO",2025-07-14,2.97267175572519,11.18,1.35
"7458","LIRO",2025-07-15,2.60377952755905,9.69,1.01
"7459","LIRO",2025-07-16,2.41900862068966,5.61,1.24
"7460","LIRO",2025-07-17,2.91342519685039,6.3,1.84
"7461","LIRO",2025-07-18,2.14904942965779,17.91,0.91
"7462","LIRO",2025-07-19,2.27743083003953,8.52,1.18
"7463","LIRO",2025-07-20,2.19764478764479,13.02,0.77
"7464","LIRO",2025-07-21,1.79619607843137,5.45,0.77
"7465","LIRO",2025-07-22,1.93964143426295,8.86,0.73
"7466","LIRO",2025-07-23,1.97782101167315,10.51,1.01
"7467","LIRO",2025-07-24,2.34410852713178,6.42,1.35
"7468","LIRO",2025-07-25,1.65777777777778,4.96,0.82
"7469","LIRO",2025-07-26,1.53333333333333,4.09,0.54
"7470","LIRO",2025-07-27,1.60690839694656,4.81,0.58
"7471","LIRO",2025-07-28,1.69835390946502,4.97,0.59
"7472","LIRO",2025-07-29,1.69507352941176,5.16,0.61
"7473","LIRO",2025-07-30,1.68261363636364,5.27,0.71
"7474","LIRO",2025-07-31,1.77970479704797,4.71,0.76
"7475","LIRO",2025-08-01,1.82188191881919,4.49,0.78
"7476","LIRO",2025-08-02,1.7467037037037,10.49,0.75
"7477","LIRO",2025-08-03,1.70569811320755,5.35,0.71
"7478","LIRO",2025-08-04,1.68198501872659,5.79,0.74
"7479","LIRO",2025-08-05,1.82878676470588,4.6,0.78
"7480","LIRO",2025-08-06,1.61877192982456,4.5,0.77
"7481","LIRO",2025-08-07,2.21296028880866,5.71,1.17
"7482","LIRO",2025-08-08,1.97553191489362,3.73,0.84
"7483","LIRO",2025-08-09,2.02316901408451,3.9,0.96
"7484","LIRO",2025-08-10,2.93559440559441,5.22,1.65
"7485","LIRO",2025-08-11,2.77257042253521,6.3,1.72
"7486","LIRO",2025-08-12,2.31978571428571,4.67,1.16
"7487","LIRO",2025-08-13,2.62039473684211,7.55,1.28
"7488","LIRO",2025-08-14,2.62052434456929,7.28,1.13
"7489","LIRO",2025-08-15,2.59377358490566,5.96,1.13
"7490","LIRO",2025-08-16,2.67908045977011,8.4,1.13
"7491","LIRO",2025-08-17,3.44256505576208,9.08,1.65
"7492","LIRO",2025-08-18,2.58558052434457,5.81,0.88
"7493","LIRO",2025-08-19,3.57461832061069,11.66,1.91
"7494","LIRO",2025-08-20,3.36558139534884,11.55,1.21
"7495","LIRO",2025-08-21,3.89807692307692,10.8,1.58
"7496","LIRO",2025-08-22,2.95836501901141,9.15,1.14
"7497","LIRO",2025-08-23,4.02326996197719,11.12,1.35
"7498","LIRO",2025-08-24,4.39840909090909,12.85,1.76
"7499","LIRO",2025-08-25,4.86810810810811,13.21,2.2
"7500","LIRO",2025-08-26,4.83830708661417,14.68,1.4
"7501","LIRO",2025-08-27,5.3328125,16.74,1.29
"7502","LIRO",2025-08-28,5.90110236220472,16.95,1.99
"7503","LIRO",2025-08-29,6.39426356589147,15.13,1.74
"7504","LIRO",2025-08-30,5.90614785992218,16.14,2.57
"7505","LIRO",2025-08-31,5.32229007633588,17.98,1.71
"7506","LIRO",2025-09-01,4.16770161290323,10.77,1.17
"7507","LIRO",2025-09-02,3.79221374045802,17.87,1
"7508","LIRO",2025-09-03,4.68492592592593,13.81,1.4
"7509","LIRO",2025-09-04,6.39636690647482,16.7,3.36
"7510","LIRO",2025-09-05,6.14105454545455,17.21,2.8
"7511","LIRO",2025-09-06,6.51819852941177,16.56,3.03
"7512","LIRO",2025-09-07,6.50198529411765,13.6,1.86
"7513","LIRO",2025-09-08,6.45396226415094,16.29,2.5
"7514","LIRO",2025-09-09,5.02097378277154,14.2,1.92
"7515","LIRO",2025-09-10,7.60158490566038,18.03,1.47
"7516","LIRO",2025-09-11,8.19866920152091,20.59,1.62
"7517","LIRO",2025-09-12,5.52239852398524,14.96,1.22
"7518","LIRO",2025-09-13,5.34611320754717,16.38,1.11
"7519","LIRO",2025-09-14,6.15181818181818,16.71,1.3
"7520","LIRO",2025-09-15,7.35015037593985,20.79,1.75
"7521","LIRO",2025-09-16,5.847734375,15.9,1.35
"7522","LIRO",2025-09-17,8.17523809523809,21.45,1.04
"7523","LIRO",2025-09-18,6.63631868131868,17.12,1.28
"7524","LIRO",2025-09-19,6.98963636363636,15.73,1.5
"7525","LIRO",2025-09-20,5.97436567164179,12.96,1.08
"7526","LIRO",2025-09-21,6.32867424242424,13.6,0.83
"7527","LIRO",2025-09-22,6.63602316602317,13.5,0.72
"7528","LIRO",2025-09-23,6.03943609022556,15.41,0.75
"7529","LIRO",2025-09-24,4.42140684410646,12.75,0.71
"7530","LIRO",2025-09-25,3.71483146067416,9.59,0.8
"7531","LIRO",2025-09-26,3.77615671641791,9,0.81
"7532","LIRO",2025-09-27,3.33479704797048,11.38,1
"7533","LIRO",2025-09-28,3.24405904059041,8.98,1.15
"7534","LIRO",2025-09-29,2.67501805054152,8.21,0.74
"7535","LIRO",2025-09-30,2.71732600732601,8.6,0.67
"7536","LIRO",2025-10-01,2.54345454545455,9.14,0.91
"7537","LIRO",2025-10-02,2.01940520446097,4.53,0.9
"7538","LIRO",2025-10-03,2.00292592592593,5,0.92
"7539","LIRO",2025-10-04,1.97063432835821,6.12,0.68
"7540","LIRO",2025-10-05,1.75434456928839,3.96,0.87
"7541","LIRO",2025-10-06,1.90882575757576,4.58,0.99
"7542","LIRO",2025-10-07,2.61296703296703,7.56,0.76
"7543","LIRO",2025-10-08,2.62115942028985,7.6,0.85
"7544","LIRO",2025-10-09,2.46205128205128,7.19,1.06
"7545","LIRO",2025-10-10,2.26723247232472,5.92,1.03
"7546","LIRO",2025-10-11,2.49234200743494,7.13,0.96
"7547","LIRO",2025-10-12,2.05622710622711,5.59,0.92
"7548","LIRO",2025-10-13,2.2581684981685,4.04,0.91
"7549","LIRO",2025-10-14,2.26603636363636,6.6,1.15
"7550","LIRO",2025-10-15,2.75895161290323,5.82,1.1
"7551","LIRO",2025-10-16,2.77270462633452,6.66,1.58
"7552","LIRO",2025-10-17,2.81608695652174,6.75,1.02
"7553","LIRO",2025-10-18,2.78196226415094,6.65,1.34
"7554","LIRO",2025-10-19,2.73610486891386,8.78,1.4
"7555","LIRO",2025-10-20,2.97372262773723,6.42,1.55
"7556","LIRO",2025-10-21,2.81471014492754,5.67,0.86
"7557","LIRO",2025-10-22,3.00164874551971,5.57,1.39
"7558","LIRO",2025-10-23,3.09914285714286,6.15,1.47
"7559","LIRO",2025-10-24,2.98929577464789,6.27,1.88
"7560","LIRO",2025-10-25,2.92964285714286,5.7,1.9
"7561","LIRO",2025-10-26,3.0764768683274,4.98,1.86
"7562","LIRO",2025-10-27,2.83082437275986,5.2,1.58
"7563","LIRO",2025-10-28,2.79716783216783,5.92,1.44
"7564","LIRO",2025-10-29,3.02443514644351,5.34,1.84
