"","domainID","siteID","collectDate","sampleID","chlorophyllGramsPerSquareMeter"
"42750","D16","MART",2023-07-25,"MART.20230725.EPILITHON.1.CHL/PHEO.1",3.80247298420615
"42761","D16","MART",2023-07-25,"MART.20230725.EPILITHON.2.CHL/PHEO.1",6.92799251870324
"42773","D16","MART",2023-07-25,"MART.20230725.EPILITHON.3.CHL/PHEO.1",7.05683707398171
"42783","D16","MART",2023-07-25,"MART.20230725.EPILITHON.4.CHL/PHEO.1",6.25155860349127
"42794","D16","MART",2023-07-25,"MART.20230725.EPILITHON.4.REP2.CHL/PHEO.2",6.31598088113051
"42827","D16","MART",2023-07-25,"MART.20230725.EPILITHON.5.CHL/PHEO.1",11.2780548628429
"42837","D16","MART",2023-07-25,"MART.20230725.EPILITHON.6.CHL/PHEO.1",7.44389027431421
"42849","D16","MART",2023-07-25,"MART.20230725.EPILITHON.7.CHL/PHEO.1",12.7285951787199
"42860","D16","MART",2023-07-25,"MART.20230725.EPILITHON.8.CHL/PHEO.1",7.4116791354946
"42872","D16","MART",2023-10-04,"MART.20231004.EPILITHON.1.CHL/PHEO.1",24.7953034081463
"42884","D16","MART",2023-10-04,"MART.20231004.EPILITHON.2.CHL/PHEO.1",30.2275561097257
"42895","D16","MART",2023-10-04,"MART.20231004.EPILITHON.3.CHL/PHEO.1",40.3943266832918
"42905","D16","MART",2023-10-04,"MART.20231004.EPILITHON.4.CHL/PHEO.1",27.0459268495428
"42917","D16","MART",2023-10-04,"MART.20231004.EPILITHON.4.REP2.CHL/PHEO.2",27.2012676641729
"42949","D16","MART",2023-10-04,"MART.20231004.EPILITHON.5.CHL/PHEO.1",25.687863674148
"42960","D16","MART",2023-10-04,"MART.20231004.EPILITHON.6.CHL/PHEO.1",19.2851205320033
"42970","D16","MART",2023-10-04,"MART.20231004.EPILITHON.7.CHL/PHEO.1",30.1111803823774
"42982","D16","MART",2023-10-04,"MART.20231004.EPILITHON.8.CHL/PHEO.1",33.3707398171239
"44097","D08","MAYF",2017-10-30,"MAYF.20171030.EPIPSAMMON.1",0.51995621421354
"44122","D08","MAYF",2017-10-30,"MAYF.20171030.EPIPSAMMON.2",1.28747052879757
"44146","D08","MAYF",2017-10-30,"MAYF.20171030.EPIPSAMMON.3",1.76406197372853
"44170","D08","MAYF",2017-10-30,"MAYF.20171030.EPIXYLON.1",1.1949293433084
"44192","D08","MAYF",2017-10-30,"MAYF.20171030.EPIXYLON.2",2.5997506234414
"44218","D08","MAYF",2017-10-30,"MAYF.20171030.EPIXYLON.3",3.40814630091438
"44240","D08","MAYF",2017-10-30,"MAYF.20171030.EPIXYLON.4",2.35349127182045
"44278","D08","MAYF",2017-10-30,"MAYF.20171030.EPIXYLON.5",0.995428096425603
"44309","D08","MAYF",2018-03-26,"MAYF.20180326.EPIPSAMMON.1.CHL/PHEO.1",0.679521724486359
"44318","D08","MAYF",2018-03-26,"MAYF.20180326.EPIPSAMMON.2.CHL/PHEO.1",0.380936342202762
"44330","D08","MAYF",2018-03-26,"MAYF.20180326.EPIPSAMMON.3.CHL/PHEO.1",0.28519703603907
"44342","D08","MAYF",2018-03-26,"MAYF.20180326.EPIXYLON.1.CHL/PHEO.1",3.12603906899418
"44353","D08","MAYF",2018-03-26,"MAYF.20180326.EPIXYLON.2.CHL/PHEO.1",5.91230257689111
"44377","D08","MAYF",2018-03-26,"MAYF.20180326.EPIXYLON.3.CHL/PHEO.1",1.71394430590191
"44387","D08","MAYF",2018-03-26,"MAYF.20180326.EPIXYLON.4.CHL/PHEO.1",10.4966749792186
"44398","D08","MAYF",2018-03-26,"MAYF.20180326.EPIXYLON.5.CHL/PHEO.1",13.0304447215295
"44410","D08","MAYF",2018-07-26,"MAYF.20180726.EPIPSAMMON.1.CHL/PHEO.1",2.05940552374537
"44420","D08","MAYF",2018-07-26,"MAYF.20180726.EPIPSAMMON.2.CHL/PHEO.1",0.616495453014483
"44433","D08","MAYF",2018-07-26,"MAYF.20180726.EPIPSAMMON.3.CHL/PHEO.1",2.34586561131694
"44442","D08","MAYF",2018-07-26,"MAYF.20180726.EPIXYLON.1.CHL/PHEO.1",0.523690773067332
"44454","D08","MAYF",2018-07-26,"MAYF.20180726.EPIXYLON.3.CHL/PHEO.1",2.2843931837074
"44466","D08","MAYF",2018-07-26,"MAYF.20180726.EPIXYLON.5.CHL/PHEO.1",1.68225270157938
"44476","D08","MAYF",2018-07-26,"MAYF.20180726.EPIXYLON.5.REP2.CHL/PHEO.2",1.17414796342477
"44482","D08","MAYF",2018-07-26,"MAYF.20180726.EPIXYLON.7.CHL/PHEO.1",3.43100581878637
"44493","D08","MAYF",2018-07-26,"MAYF.20180726.EPIXYLON.9.CHL/PHEO.1",2.96965918536991
"44507","D08","MAYF",2018-11-08,"MAYF.20181108.EPIPSAMMON.1.CHL/PHEO.1",1.36308521387673
"44518","D08","MAYF",2018-11-08,"MAYF.20181108.EPIPSAMMON.2.CHL/PHEO.1",0.469434152913439
"44529","D08","MAYF",2018-11-08,"MAYF.20181108.EPIPSAMMON.3.CHL/PHEO.1",0.521640282923543
"44540","D08","MAYF",2018-11-08,"MAYF.20181108.EPIXYLON.1.CHL/PHEO.1",1.62874064837905
"44550","D08","MAYF",2018-11-08,"MAYF.20181108.EPIXYLON.3.CHL/PHEO.1",1.60328345802161
"44562","D08","MAYF",2018-11-08,"MAYF.20181108.EPIXYLON.5.CHL/PHEO.1",1.31909808811305
"44572","D08","MAYF",2018-11-08,"MAYF.20181108.EPIXYLON.5.REP2.CHL/PHEO.2",1.65056109725686
"44581","D08","MAYF",2018-11-08,"MAYF.20181108.EPIXYLON.7.CHL/PHEO.1",6.99761014131338
"44593","D08","MAYF",2018-11-08,"MAYF.20181108.EPIXYLON.9.CHL/PHEO.1",4.81244804655029
"44607","D08","MAYF",2019-04-02,"MAYF.20190402.EPIPSAMMON.1.CHL/PHEO.1",0.724360053890199
"44617","D08","MAYF",2019-04-02,"MAYF.20190402.EPIPSAMMON.2.CHL/PHEO.1",0.893819467834288
"44627","D08","MAYF",2019-04-02,"MAYF.20190402.EPIPSAMMON.3.CHL/PHEO.1",1.54176490400808
"44637","D08","MAYF",2019-04-02,"MAYF.20190402.EPIXYLON.2.CHL/PHEO.1",1.2333748960931
"44646","D08","MAYF",2019-04-02,"MAYF.20190402.EPIXYLON.4.CHL/PHEO.1",1.18142144638404
"44657","D08","MAYF",2019-04-02,"MAYF.20190402.EPIXYLON.6.CHL/PHEO.1",1.3274106400665
"44666","D08","MAYF",2019-04-02,"MAYF.20190402.EPIXYLON.6.REP2.CHL/PHEO.2",1.28584788029925
"44672","D08","MAYF",2019-04-02,"MAYF.20190402.EPIXYLON.8.CHL/PHEO.1",3.76350789692436
"44681","D08","MAYF",2019-04-02,"MAYF.20190402.EPIXYLON.9.CHL/PHEO.1",1.69368246051538
"44694","D08","MAYF",2019-08-05,"MAYF.20190805.EPIPSAMMON.6.CHL/PHEO.1",1.09443415291344
"44704","D08","MAYF",2019-08-05,"MAYF.20190805.EPIPSAMMON.7.CHL/PHEO.1",1.16305995284608
"44713","D08","MAYF",2019-08-05,"MAYF.20190805.EPIPSAMMON.8.CHL/PHEO.1",1.15863927248232
"44723","D08","MAYF",2019-08-05,"MAYF.20190805.EPIXYLON.1.CHL/PHEO.1",1.78979634247714
"44733","D08","MAYF",2019-08-05,"MAYF.20190805.EPIXYLON.1.REP2.CHL/PHEO.2",3.16708229426434
"44738","D08","MAYF",2019-08-05,"MAYF.20190805.EPIXYLON.2.CHL/PHEO.1",0.741375727348296
"44749","D08","MAYF",2019-08-05,"MAYF.20190805.EPIXYLON.3.CHL/PHEO.1",1.39806733167082
"44759","D08","MAYF",2019-08-05,"MAYF.20190805.EPIXYLON.4.CHL/PHEO.1",0.572007481296758
"44768","D08","MAYF",2019-08-05,"MAYF.20190805.EPIXYLON.5.CHL/PHEO.1",0.529405652535328
"44781","D08","MAYF",2019-11-14,"MAYF.20191114.EPIPSAMMON.1.CHL/PHEO.1",1.81277366116538
"44791","D08","MAYF",2019-11-14,"MAYF.20191114.EPIPSAMMON.2.CHL/PHEO.1",0.509641293364769
"44801","D08","MAYF",2019-11-14,"MAYF.20191114.EPIPSAMMON.3.CHL/PHEO.1",0.726675648366453
"44811","D08","MAYF",2019-11-14,"MAYF.20191114.EPIXYLON.1.CHL/PHEO.1",0.175083125519535
"44821","D08","MAYF",2019-11-14,"MAYF.20191114.EPIXYLON.1.REP2.CHL/PHEO.2",0.195864505403159
"44826","D08","MAYF",2019-11-14,"MAYF.20191114.EPIXYLON.2.CHL/PHEO.1",0.546550290939318
"44836","D08","MAYF",2019-11-14,"MAYF.20191114.EPIXYLON.3.CHL/PHEO.1",0.278470490440565
"44846","D08","MAYF",2019-11-14,"MAYF.20191114.EPIXYLON.4.CHL/PHEO.1",0.824501246882793
"44855","D08","MAYF",2019-11-14,"MAYF.20191114.EPIXYLON.5.CHL/PHEO.1",0.288861180382377
"44867","D08","MAYF",2020-07-16,"MAYF.20200716.EPIPSAMMON.1.CHL/PHEO.1",1.58949141124958
"44878","D08","MAYF",2020-07-16,"MAYF.20200716.EPIPSAMMON.2.CHL/PHEO.1",0.736695857190974
"44889","D08","MAYF",2020-07-16,"MAYF.20200716.EPIPSAMMON.3.CHL/PHEO.1",0.481657123610643
"44900","D08","MAYF",2020-07-16,"MAYF.20200716.EPIXYLON.1.CHL/PHEO.1",1.42040731504572
"44912","D08","MAYF",2020-07-16,"MAYF.20200716.EPIXYLON.1.REP2.CHL/PHEO.2",1.34767248545303
"44944","D08","MAYF",2020-07-16,"MAYF.20200716.EPIXYLON.2.CHL/PHEO.1",1.01984621778886
"44954","D08","MAYF",2020-07-16,"MAYF.20200716.EPIXYLON.3.CHL/PHEO.1",0.873857024106401
"44965","D08","MAYF",2020-07-16,"MAYF.20200716.EPIXYLON.4.CHL/PHEO.1",0.764754779717373
"44976","D08","MAYF",2020-07-16,"MAYF.20200716.EPIXYLON.5.CHL/PHEO.1",1.42040731504572
"44989","D08","MAYF",2020-11-17,"MAYF.20201117.EPIPSAMMON.1.CHL/PHEO.1",0.323762209498148
"44998","D08","MAYF",2020-11-17,"MAYF.20201117.EPIPSAMMON.2.CHL/PHEO.1",0.161881104749074
"45009","D08","MAYF",2020-11-17,"MAYF.20201117.EPIPSAMMON.3.CHL/PHEO.1",0.485643314247221
"45018","D08","MAYF",2020-11-17,"MAYF.20201117.EPIXYLON.1.CHL/PHEO.1",1.23493349958437
"45029","D08","MAYF",2020-11-17,"MAYF.20201117.EPIXYLON.2.CHL/PHEO.1",1.56172069825436
"45038","D08","MAYF",2020-11-17,"MAYF.20201117.EPIXYLON.3.CHL/PHEO.1",1.01724854530341
"45048","D08","MAYF",2020-11-17,"MAYF.20201117.EPIXYLON.3.REP2.CHL/PHEO.2",0.980881130507066
"45075","D08","MAYF",2020-11-17,"MAYF.20201117.EPIXYLON.4.CHL/PHEO.1",0.544991687448046
"45084","D08","MAYF",2020-11-17,"MAYF.20201117.EPIXYLON.5.CHL/PHEO.1",1.74355777223608
"45097","D08","MAYF",2021-03-15,"MAYF.20210315.EPIPSAMMON.1.CHL/PHEO.1",1.18106433142472
"45108","D08","MAYF",2021-03-15,"MAYF.20210315.EPIPSAMMON.2.CHL/PHEO.1",0.826456719434153
"45119","D08","MAYF",2021-03-15,"MAYF.20210315.EPIPSAMMON.3.CHL/PHEO.1",0.450596160323341
"45130","D08","MAYF",2021-03-15,"MAYF.20210315.EPIXYLON.1.CHL/PHEO.1",3.92248545303408
"45141","D08","MAYF",2021-03-15,"MAYF.20210315.EPIXYLON.2.CHL/PHEO.1",4.97610141313383
"45151","D08","MAYF",2021-03-15,"MAYF.20210315.EPIXYLON.3.CHL/PHEO.1",1.63445552784705
"45162","D08","MAYF",2021-03-15,"MAYF.20210315.EPIXYLON.3.REP2.CHL/PHEO.2",1.48898586866168
"45194","D08","MAYF",2021-03-15,"MAYF.20210315.EPIXYLON.4.CHL/PHEO.1",3.2689110556941
"45205","D08","MAYF",2021-03-15,"MAYF.20210315.EPIXYLON.5.CHL/PHEO.1",3.05122610141313
"45218","D08","MAYF",2021-07-21,"MAYF.20210721.EPIPSAMMON.1.CHL/PHEO.1",1.82110980127989
"45229","D08","MAYF",2021-07-21,"MAYF.20210721.EPIPSAMMON.2.CHL/PHEO.1",1.63123105422701
"45238","D08","MAYF",2021-07-21,"MAYF.20210721.EPIPSAMMON.3.CHL/PHEO.1",0.554269114179859
"45249","D08","MAYF",2021-07-21,"MAYF.20210721.EPIXYLON.1.CHL/PHEO.1",1.64172901080632
"45258","D08","MAYF",2021-07-21,"MAYF.20210721.EPIXYLON.2.CHL/PHEO.1",1.60224438902743
"45268","D08","MAYF",2021-07-21,"MAYF.20210721.EPIXYLON.3.CHL/PHEO.1",1.01620947630923
"45278","D08","MAYF",2021-07-21,"MAYF.20210721.EPIXYLON.3.REP2.CHL/PHEO.2",1.09413965087282
"45314","D08","MAYF",2021-07-21,"MAYF.20210721.EPIXYLON.5.CHL/PHEO.1",1.40689941812136
"45325","D08","MAYF",2021-10-18,"MAYF.20211018.EPIPSAMMON.1.CHL/PHEO.1",0.875719097339171
"45336","D08","MAYF",2021-10-18,"MAYF.20211018.EPIPSAMMON.2.CHL/PHEO.1",0.827519366790165
"45346","D08","MAYF",2021-10-18,"MAYF.20211018.EPIPSAMMON.3.CHL/PHEO.1",1.87602559784439
"45355","D08","MAYF",2021-10-18,"MAYF.20211018.EPIXYLON.1.CHL/PHEO.1",2.33894430590191
"45365","D08","MAYF",2021-10-18,"MAYF.20211018.EPIXYLON.2.CHL/PHEO.1",2.26101413133832
"45375","D08","MAYF",2021-10-18,"MAYF.20211018.EPIXYLON.3.CHL/PHEO.1",2.26101413133832
"45386","D08","MAYF",2021-10-18,"MAYF.20211018.EPIXYLON.3.REP2.CHL/PHEO.2",2.10515378221114
"45412","D08","MAYF",2021-10-18,"MAYF.20211018.EPIXYLON.4.CHL/PHEO.1",0.662926018287614
"45421","D08","MAYF",2021-10-18,"MAYF.20211018.EPIXYLON.5.CHL/PHEO.1",1.48119285120532
"45434","D08","MAYF",2022-03-15,"MAYF.20220315.EPIPSAMMON.1.CHL/PHEO.1",1.56365779723813
"45444","D08","MAYF",2022-03-15,"MAYF.20220315.EPIPSAMMON.2.CHL/PHEO.1",2.25755473223308
"45453","D08","MAYF",2022-03-15,"MAYF.20220315.EPIPSAMMON.3.CHL/PHEO.1",1.61102222970697
"45463","D08","MAYF",2022-03-15,"MAYF.20220315.EPIXYLON.1.CHL/PHEO.1",2.18308395677473
"45474","D08","MAYF",2022-03-15,"MAYF.20220315.EPIXYLON.1.REP2.CHL/PHEO.2",2.14411886949293
"45499","D08","MAYF",2022-03-15,"MAYF.20220315.EPIXYLON.2.CHL/PHEO.1",1.44222776392352
"45509","D08","MAYF",2022-03-15,"MAYF.20220315.EPIXYLON.3.CHL/PHEO.1",7.95199501246883
"45520","D08","MAYF",2022-03-15,"MAYF.20220315.EPIXYLON.4.CHL/PHEO.1",4.56047381546135
"45529","D08","MAYF",2022-03-15,"MAYF.20220315.EPIXYLON.5.CHL/PHEO.1",0.383935993349958
"45542","D08","MAYF",2022-07-20,"MAYF.20220720.EPIPSAMMON.1.CHL/PHEO.1",2.85453688110475
"45551","D08","MAYF",2022-07-20,"MAYF.20220720.EPIPSAMMON.2.CHL/PHEO.1",2.32572246547659
"45561","D08","MAYF",2022-07-20,"MAYF.20220720.EPIPSAMMON.3.CHL/PHEO.1",4.1583327719771
"45572","D08","MAYF",2022-07-20,"MAYF.20220720.EPIXYLON.1.CHL/PHEO.1",6.2609102244389
"45582","D08","MAYF",2022-07-20,"MAYF.20220720.EPIXYLON.1.REP2.CHL/PHEO.2",6.55184954280964
"45608","D08","MAYF",2022-07-20,"MAYF.20220720.EPIXYLON.2.CHL/PHEO.1",9.60982959268495
"45617","D08","MAYF",2022-07-20,"MAYF.20220720.EPIXYLON.3.CHL/PHEO.1",7.60754364089776
"45627","D08","MAYF",2022-07-20,"MAYF.20220720.EPIXYLON.4.CHL/PHEO.1",7.3893391521197
"45638","D08","MAYF",2022-07-20,"MAYF.20220720.EPIXYLON.5.CHL/PHEO.1",8.18994181213633
"45649","D08","MAYF",2022-10-24,"MAYF.20221024.EPIPSAMMON.1.CHL/PHEO.1",1.57425732569889
"45660","D08","MAYF",2022-10-24,"MAYF.20221024.EPIPSAMMON.2.CHL/PHEO.1",1.71048501178848
"45670","D08","MAYF",2022-10-24,"MAYF.20221024.EPIPSAMMON.3.CHL/PHEO.1",1.56162007409902
"45679","D08","MAYF",2022-10-24,"MAYF.20221024.EPIXYLON.1.CHL/PHEO.1",1.14869077306733
"45689","D08","MAYF",2022-10-24,"MAYF.20221024.EPIXYLON.1.REP2.CHL/PHEO.2",1.14869077306733
"45715","D08","MAYF",2022-10-24,"MAYF.20221024.EPIXYLON.2.CHL/PHEO.1",2.77950955943475
"45726","D08","MAYF",2022-10-24,"MAYF.20221024.EPIXYLON.3.CHL/PHEO.1",1.96435993349958
"45736","D08","MAYF",2022-10-24,"MAYF.20221024.EPIXYLON.4.CHL/PHEO.1",3.89131338320865
"45746","D08","MAYF",2022-10-24,"MAYF.20221024.EPIXYLON.5.CHL/PHEO.1",2.2236076475478
"45757","D08","MAYF",2023-03-20,"MAYF.20230320.EPIPSAMMON.1.CHL/PHEO.1",2.88294038396767
"45768","D08","MAYF",2023-03-20,"MAYF.20230320.EPIPSAMMON.2.CHL/PHEO.1",2.38792522734928
"45778","D08","MAYF",2023-03-20,"MAYF.20230320.EPIPSAMMON.3.CHL/PHEO.1",1.18617716402829
"45787","D08","MAYF",2023-03-20,"MAYF.20230320.EPIXYLON.1.CHL/PHEO.1",2.43090191188695
"45797","D08","MAYF",2023-03-20,"MAYF.20230320.EPIXYLON.1.REP2.CHL/PHEO.2",2.50415627597673
"45824","D08","MAYF",2023-03-20,"MAYF.20230320.EPIXYLON.2.CHL/PHEO.1",14.6207398171239
"45833","D08","MAYF",2023-03-20,"MAYF.20230320.EPIXYLON.3.CHL/PHEO.1",6.44482543640898
"45843","D08","MAYF",2023-03-20,"MAYF.20230320.EPIXYLON.4.CHL/PHEO.1",9.57554031587697
"45854","D08","MAYF",2023-03-20,"MAYF.20230320.EPIXYLON.5.CHL/PHEO.1",5.59798420615129
"45865","D08","MAYF",2023-07-17,"MAYF.20230717.EPIPSAMMON.1.CHL/PHEO.1",3.51879757494106
"45876","D08","MAYF",2023-07-17,"MAYF.20230717.EPIPSAMMON.2.CHL/PHEO.1",2.74184405523745
"45886","D08","MAYF",2023-07-17,"MAYF.20230717.EPIPSAMMON.3.CHL/PHEO.1",4.3422566520714
"45895","D08","MAYF",2023-07-17,"MAYF.20230717.EPIXYLON.1.CHL/PHEO.1",6.62822111388196
"45905","D08","MAYF",2023-07-17,"MAYF.20230717.EPIXYLON.1.REP2.CHL/PHEO.2",6.55081047381546
"45931","D08","MAYF",2023-07-17,"MAYF.20230717.EPIXYLON.2.CHL/PHEO.1",10.3880922693267
"45941","D08","MAYF",2023-07-17,"MAYF.20230717.EPIXYLON.3.CHL/PHEO.1",9.5739817123857
"45952","D08","MAYF",2023-07-17,"MAYF.20230717.EPIXYLON.4.CHL/PHEO.1",8.44970906068163
"45962","D08","MAYF",2023-07-17,"MAYF.20230717.EPIXYLON.5.CHL/PHEO.1",10.4655029093932
"45974","D08","MAYF",2023-10-23,"MAYF.20231023.EPIPSAMMON.1.CHL/PHEO.1",2.48800101044123
"45984","D08","MAYF",2023-10-23,"MAYF.20231023.EPIPSAMMON.2.CHL/PHEO.1",2.58188784102391
"45993","D08","MAYF",2023-10-23,"MAYF.20231023.EPIPSAMMON.3.CHL/PHEO.1",2.44195857190973
"46004","D08","MAYF",2023-10-23,"MAYF.20231023.EPIXYLON.1.CHL/PHEO.1",2.97381546134663
"46013","D08","MAYF",2023-10-23,"MAYF.20231023.EPIXYLON.2.CHL/PHEO.1",3.59154197838736
"46024","D08","MAYF",2023-10-23,"MAYF.20231023.EPIXYLON.2.REP2.CHL/PHEO.2",3.66895261845387
"46049","D08","MAYF",2023-10-23,"MAYF.20231023.EPIXYLON.3.CHL/PHEO.1",4.05496674979219
"46059","D08","MAYF",2023-10-23,"MAYF.20231023.EPIXYLON.4.CHL/PHEO.1",6.6038029925187
"46070","D08","MAYF",2023-10-23,"MAYF.20231023.EPIXYLON.5.CHL/PHEO.1",4.3251246882793
"46324","D06","MCDI",2018-03-30,"MCDI.20180330.EPILITHON.1.CHL/PHEO.1",27.0287822111388
"46334","D06","MCDI",2018-03-30,"MCDI.20180330.EPILITHON.2.CHL/PHEO.1",14.6623025768911
"46346","D06","MCDI",2018-03-30,"MCDI.20180330.EPILITHON.3.CHL/PHEO.1",27.316604322527
"46356","D06","MCDI",2018-03-30,"MCDI.20180330.EPILITHON.4.CHL/PHEO.1",32.0958021612635
"46367","D06","MCDI",2018-03-30,"MCDI.20180330.EPILITHON.5.CHL/PHEO.1",55.3527639235245
"46378","D06","MCDI",2018-03-30,"MCDI.20180330.EPILITHON.5.REP2.CHL/PHEO.2",47.2547797173732
"46391","D06","MCDI",2018-07-16,"MCDI.20180716.EPILITHON.1.CHL/PHEO.1",16.1876558603491
"46400","D06","MCDI",2018-07-16,"MCDI.20180716.EPILITHON.2.CHL/PHEO.1",22.3633624272652
"46411","D06","MCDI",2018-07-16,"MCDI.20180716.EPILITHON.2.REP2.CHL/PHEO.2",20.4727763923525
"46417","D06","MCDI",2018-07-16,"MCDI.20180716.EPILITHON.3.CHL/PHEO.1",21.6609517871987
"46433","D06","MCDI",2018-10-04,"MCDI.20181004.EPILITHON.1.CHL/PHEO.1",15.1387157107232
"46442","D06","MCDI",2018-10-04,"MCDI.20181004.EPILITHON.3.CHL/PHEO.1",4.38902743142145
"46454","D06","MCDI",2018-10-04,"MCDI.20181004.EPILITHON.3.REP2.CHL/PHEO.2",5.25301330008313
"46460","D06","MCDI",2018-10-04,"MCDI.20181004.EPILITHON.4.CHL/PHEO.1",9.12146716541978
"46471","D06","MCDI",2018-10-04,"MCDI.20181004.EPILITHON.5.CHL/PHEO.1",11.4261221945137
"46482","D06","MCDI",2018-10-04,"MCDI.20181004.EPILITHON.6.CHL/PHEO.1",30.2530133000831
"46493","D06","MCDI",2018-10-04,"MCDI.20181004.EPILITHON.7.CHL/PHEO.1",6.66822527015794
"46507","D06","MCDI",2019-04-02,"MCDI.20190402.EPILITHON.1.CHL/PHEO.1",22.0589152119701
"46517","D06","MCDI",2019-04-02,"MCDI.20190402.EPILITHON.2.CHL/PHEO.1",5.21664588528678
"46526","D06","MCDI",2019-04-02,"MCDI.20190402.EPILITHON.3.CHL/PHEO.1",13.5910224438903
"46537","D06","MCDI",2019-04-02,"MCDI.20190402.EPILITHON.4.CHL/PHEO.1",11.4998960931006
"46546","D06","MCDI",2019-04-02,"MCDI.20190402.EPILITHON.4.REP2.CHL/PHEO.2",9.40876974231089
"46552","D06","MCDI",2019-04-02,"MCDI.20190402.EPILITHON.5.CHL/PHEO.1",24.3588944305902
"46562","D06","MCDI",2019-04-02,"MCDI.20190402.EPILITHON.6.CHL/PHEO.1",10.9772443890274
"46573","D06","MCDI",2019-07-24,"MCDI.20190724.EPILITHON.1.CHL/PHEO.1",148.275665004156
"46584","D06","MCDI",2019-07-24,"MCDI.20190724.EPILITHON.2.CHL/PHEO.1",151.453137988362
"46593","D06","MCDI",2019-07-24,"MCDI.20190724.EPILITHON.3.CHL/PHEO.1",29.3375935162095
"46603","D06","MCDI",2019-07-24,"MCDI.20190724.EPILITHON.3.REP2.CHL/PHEO.2",28.3842477140482
"46609","D06","MCDI",2019-07-24,"MCDI.20190724.EPILITHON.4.CHL/PHEO.1",32.0911263507897
"46618","D06","MCDI",2019-07-24,"MCDI.20190724.EPILITHON.5.CHL/PHEO.1",111.206878636741
"46629","D06","MCDI",2019-07-24,"MCDI.20190724.EPILITHON.6.CHL/PHEO.1",43.3177472984206
"46640","D06","MCDI",2019-10-09,"MCDI.20191009.EPILITHON.1.CHL/PHEO.1",25.4374480465503
"46650","D06","MCDI",2019-10-09,"MCDI.20191009.EPILITHON.2.CHL/PHEO.1",39.8103699085619
"46661","D06","MCDI",2019-10-09,"MCDI.20191009.EPILITHON.3.CHL/PHEO.1",25.4374480465503
"46670","D06","MCDI",2019-10-09,"MCDI.20191009.EPILITHON.4.CHL/PHEO.1",36.7082294264339
"46680","D06","MCDI",2019-10-09,"MCDI.20191009.EPILITHON.5.CHL/PHEO.1",92.0293017456359
"46691","D06","MCDI",2019-10-09,"MCDI.20191009.EPILITHON.5.REP2.CHL/PHEO.2",97.1991895261845
"46696","D06","MCDI",2019-10-09,"MCDI.20191009.EPILITHON.6.CHL/PHEO.1",73.4164588528678
"46707","D06","MCDI",2020-06-11,"MCDI.20200611.EPILITHON.1.CHL/PHEO.1",90.2628844555279
"46718","D06","MCDI",2020-06-11,"MCDI.20200611.EPILITHON.2.CHL/PHEO.1",14.1843308395677
"46727","D06","MCDI",2020-06-11,"MCDI.20200611.EPILITHON.2.REP2.CHL/PHEO.2",14.6498337489609
"46756","D06","MCDI",2020-06-11,"MCDI.20200611.EPILITHON.3.CHL/PHEO.1",47.9254987531172
"46766","D06","MCDI",2020-06-11,"MCDI.20200611.EPILITHON.4.CHL/PHEO.1",50.9341230257689
"46777","D06","MCDI",2020-06-11,"MCDI.20200611.EPILITHON.5.CHL/PHEO.1",25.2519742310889
"46787","D06","MCDI",2020-06-11,"MCDI.20200611.EPILITHON.6.CHL/PHEO.1",4.04769326683292
"46799","D06","MCDI",2020-08-13,"MCDI.20200813.EPILITHON.1.CHL/PHEO.1",53.4964671654198
"46810","D06","MCDI",2020-08-13,"MCDI.20200813.EPILITHON.2.CHL/PHEO.1",49.6295719035744
"46821","D06","MCDI",2020-08-13,"MCDI.20200813.EPILITHON.3.CHL/PHEO.1",45.9424355777224
"46832","D06","MCDI",2020-08-13,"MCDI.20200813.EPILITHON.4.CHL/PHEO.1",42.0028054862843
"46843","D06","MCDI",2020-08-13,"MCDI.20200813.EPILITHON.4.REP2.CHL/PHEO.2",43.050706566916
"46875","D06","MCDI",2020-08-13,"MCDI.20200813.EPILITHON.5.CHL/PHEO.1",13.7359725685786
"46885","D06","MCDI",2020-08-13,"MCDI.20200813.EPILITHON.6.CHL/PHEO.1",40.303927680798
"46899","D06","MCDI",2020-10-08,"MCDI.20201008.EPILITHON.2.CHL/PHEO.1",40.2441812136326
"46909","D06","MCDI",2020-10-08,"MCDI.20201008.EPILITHON.3.CHL/PHEO.1",19.8675187032419
"46920","D06","MCDI",2020-10-08,"MCDI.20201008.EPILITHON.6.CHL/PHEO.1",14.0928927680798
"46931","D06","MCDI",2020-10-08,"MCDI.20201008.EPILITHON.6.REP2.CHL/PHEO.2",13.2938487115544
"46965","D06","MCDI",2021-03-25,"MCDI.20210325.EPILITHON.1.CHL/PHEO.1",20.6203241895262
"46977","D06","MCDI",2021-03-25,"MCDI.20210325.EPILITHON.2.CHL/PHEO.1",9.88050706566916
"46988","D06","MCDI",2021-03-25,"MCDI.20210325.EPILITHON.3.CHL/PHEO.1",61.2167497921862
"46999","D06","MCDI",2021-03-25,"MCDI.20210325.EPILITHON.4.CHL/PHEO.1",19.7610141313383
"47009","D06","MCDI",2021-03-25,"MCDI.20210325.EPILITHON.4.REP2.CHL/PHEO.2",23.3769742310889
"47041","D06","MCDI",2021-03-25,"MCDI.20210325.EPILITHON.5.CHL/PHEO.1",35.5844763092269
"47052","D06","MCDI",2021-03-25,"MCDI.20210325.EPILITHON.6.CHL/PHEO.1",35.3693890274314
"47065","D06","MCDI",2021-07-27,"MCDI.20210727.EPILITHON.1.CHL/PHEO.1",53.3250207813799
